Category,Prompt,Generated Text,i,MAX_LEN
Indian defense,"failing to deliver: post-crises defence reforms in india, 1998-2010","failing to deliver: post-crises defence reforms in india, 1998-2010
The purpose of this article is to explore the post conflict defence reform process in India after the 2001 Gujarat riots. The Gujarat riot was a major turning point in the Indian security establishment as it led to significant changes in defence policy and reforms. While it is widely acknowledged that post the Gujarat violence the government of India took a more proactive approach towards defence planning, the manner in which it has been implemented remains a matter of debate and criticism. This paper examines the nature of post – Gujarat reforms and highlights the limitations of the reforms that have emerged. These include the lack of strategic vision and the failure of institutional reforms at the level of military and civilian leadership.
It is important to note the role of political leadership in implementing reforms, as defence is essentially a political subject. Political leadership is critical in driving the change that the defence forces and defence industry require to meet the growing security needs. It is also important as the armed",230,186
Indian defense,"indian defence and security-industry, forces and future trends","indian defence and security-industry, forces and future trends, 2017-2030.",231,196
Indian defense,role of oxidative stress & antioxidant defence in ulcerative colitis patients from north india,"role of oxidative stress & antioxidant defence in ulcerative colitis patients from north india
Date2021
Author
Saha, Surya Prakash
MetadataShow full item record
Abstract
The human microbiome plays a significant role in maintaining health, and its disruption can cause chronic diseases. The intestinal mucosal barrier is essential for maintaining a balance between the host and the microbial community. However, chronic colonic inflammation has been linked to the development of ulceration, a pathological state of colons that is accompanied by the loss of epithelial cells. Colonic ulcerations are a common complication of inflammatory bowel diseases (IBDs) and are frequently accompanied in IBDs. Ulcerations in the large intestine are associated with the formation of reactive oxygen species. These reactive species may be a potential contributor to ulcer formation in inflammatory diseases, such as IBD and colite, because these conditions are accompanied with chronic oxidative and inflammatory status. Furthermore, the antioxidant system of the body protects cells from harmful",232,185
Indian defense,obama advances defence and security ties with india,"obama advances defence and security ties with india and pakistan
Posted by Barry Silver on May 21, 2009
This entry was posted on October 3,2008 at 12:14 pm and is filed under Uncategorized. Tagged: 'barack obama, america, american, arms, armament, arming, army, asian, australia, austrailian, biden, bill, bush, carter, cheney, china, chinese, coalition, conference, congress, democrats, defence, department, diplomacy, diplomatic, economy, energy, european, eu, foreign, ge, government, green, guantanamo, hamas, havana, human rights, humanitarian, ind, india, indian, iran, islamic, islamist, japanese, joint statement, korea, law, liberal, libya, madagascar, maharashtra, manmohan singh, marines, mide",233,183
Indian defense,make in india: reinventing india's' make'procedures for defence acquisitions,"make in india: reinventing india's' make'procedures for defence acquisitions...
Embed Size (px)
TRANSCRIPT
Reinventing IndiasMakeProcedure for DefenceAcquisition
A study by the ORF
May 2013
2
CONTENTSTitle page ii
Acronyms and abbreviations viii
Executive summary xiv
1. Introduction xv
3. Make in defence: an overview 1
4. Defence procurement and make 7
Introduction 9
5. Current status of Make 11
6. Making Make effective and transparent 19
7. Conclusion 25
Appendix 28
References 30
About the author 35
Acknowledgements
This report is an attempt to study the present status and
potential of indigenously developed defence
hardware and software in our country.
The report covers all the aspects of defence procurement
in the country including the role of public sector
industries and the private sector, the process of
contracting",234,197
Indian defense,the formation and execution of indian defence policy,"the formation and execution of indian defence policy
the indian army
indian army is not the largest army in the world but it can give hard time to any one of the armies in this world.it is a well disciplined and well equipped force.the army has a very high morale. the indian soldiers are brave and courageous. they have proved this many times in different battles.
formation
- on 22nd october 1895, the first war with pakistan, it was known as 'the great war'.
-.
execution
there is no question of failure of our army, our defence and security forces are very alert and ready for any kind of situation. we are ready to take any type of aggression from our neighbours. our soldiers will give a befitting reply in case of any aggression.",235,183
Indian defense,phenylalanine ammonialyase gene induction with benzothiadiazole elevates defence against lasiodiplodia theobromae in tea in india,"phenylalanine ammonialyase gene induction with benzothiadiazole elevates defence against lasiodiplodia theobromae in tea in india
Abstract
Background: L.theobroamae is a pathogen of tea causing leaf brown spots and black leaf blight. In this study, the effect of benzathiazol (benzothaizole) as an inducer of phenylalanyl-amino acid 5-aminolaevulinate lyase [PAL(5AL)], a rate-limiting enzyme of flavonoid biosynthesis, was examined using the gene promoter of PAL(T). The PAL induction was used to improve flavanol biosynthetic pathway in the plants by the introduction of exogenous PAL gene.
Results: In the present study it was shown that benzthiazolone at 1 mg/ml concentration increased PAL 4-fold. Expression of gene PAL was found to be up-regulated by benzolthiadine in a dose dependent manner. A maximum of 7-folds higher expression was observed when the cells",236,194
Indian defense,core concerns in indian defence and the imperatives for reforms,"core concerns in indian defence and the imperatives for reforms – a case of indian air force
Indian Air-force (IAF) in Indian context stands as a strong pillar in the national defence structure of India. As a matter of fact, it has a pivotal role in safeguarding the Indian borders. However, in recent past, IAF has been facing issues pertaining to manpower, modernisation, and other issues. The recent report of Comptroller General of Defence […]Read More →",237,188
Indian defense,what can be expected from the india-bangladesh defence deal?,"what can be expected from the india-bangladesh defence deal?
What can India expect from its defense deal with Bangladesh? The deal was finalized between Indian Defense Minister AK Anthony and his Bangladeshi counterpart M Morshed Khan. The defense deals between India and Bangladesh are expected to help improve the bilateral relationship and also to improve cooperation between the 2 countries on security and defense issues.
The details of the defense agreement were agreed upon during the visit of Bangadesh’s Prime Minister Sheikh Hasina, to India earlier this March. During her visit, she had asked for a loan of $400 million to upgrade her countries infrastructure and for other defense related needs. Prime Minster Vajpayee has assured her that this will be done in the next two years. This was also discussed between PM Vajiypayee and Sheikh during his visit to Dhaka on the sidelines of an Asian Summit. India’ s offer of a Line of Credit has been approved by a special committee of Bangladesh’S",238,191
Indian defense," ... to which is added, the proceedings of the council of amboyna, which the dutch sent to the english east-india company, in defence of the proceedings ","... to which is added, the proceedings of the council of amboyna, which the dutch sent to the english east-india company, in defence of the proceedings [and trade] of their subjects in the south sea : also, a journal containing a full history of that island / by John Lawson.
- Publication:
-.
London.",239,181
Indian defense,introspection of global 'transfer of technology (tot)'to india for defence electronics,"introspection of global 'transfer of technology (tot)'to india for defence electronics
the global transfer of high-technology is one of the most sensitive issues in international trade. the international transfer to the developing countries of such high technology is a matter of great concern because the developed countries want to prevent the diffusion of this technology to their adversaries. however, the transfer is an inevitable consequence of a free-market economy. therefore, to understand the nature of international technology transfer in the world it is necessary first to know the basic structure of world economy and the forces which act upon the technology in different countries. it must be noted that the total amount of transfer varies from country to country depending upon its technological strength and economic condition.
in the present world the main players are the u.s., the european nations, japan, and some countries like the korea and singapore. there has been a shift from the western world to some extent to east asian countries, particularly japan and korean in technology. but, in general, western countries retain their dominance",240,195
Indian defense,security and defence related treaties of india,"security and defence related treaties of india with other countries
About
Landing
[1], In 1999, Pakistan signed a Treaty of Peace, Friendship, and Cooperation with Iran. The United States has a number of treaties and agreements in place with its Asian allies, including the Treaty with the Kingdom of Thailand (1969), the US-Thailand Defense Cooperation Agreement … A treaty is an international agreement, between states that are independent, sovereign and have a similar level of power.[1]. The Treaty was signed at the Indian embassy in Washington on 10 July 1985. In a landmark decision, the court declared that India's nuclear program violated the 1968 treaty. It has been in force for over 50 years. These agreements include the Strategic Partnership Treaty which was announced in 2014, which is expected to strengthen the relationship of both the countries. [9] The U.S.-India defense agreement is a ""foundation"" for cooperation to counter terrorism and to address",241,199
Indian defense,"strategies and doctrines of imperial defence: britain and india, 191945","strategies and doctrines of imperial defence: britain and india, 191945
- Author/Creator
-/2008
Subjects
Bibliographic information
Publisher
Oxford University Press
Publication year
2009",242,181
Indian defense,indiajapan defence ties: building a strategic partnership,"indiajapan defence ties: building a strategic partnership?
The recent decision by the United States to withdraw from the landmark 2015 Iran nuclear deal has thrown a new challenge in front of India’s foreign policy.
This article was first published in the print edition of The Straits Times on June 20, 2020, with the headline 'indajapan'.
",243,200
Indian defense,india's defence and security: intra-regional dimension,"india's defence and security: intra-regional dimension
Published
1986
by Institute of International Studies in New Delhi
.
Written in English
Edition Notes
Defense & Security. The Defense Security Cooperation Act (DSCA) authorizes the President to negotiate security assistance agreements with other countries. Under this law, the Secretary of State is also authorized to provide military training. This site provides you information about the defense security cooperation. India has signed the Nuclear Nonproliferation Treaty and has been a member of the International Atomic Energy Agency since Since it is not a party to the Biological Weapons Convention (), India is allowed by the IAEA to possess and develop nuclear technologies. In, India conducted a nuclear test. Its nuclear weapons program was a. Security and Defence. A number of countries in the region are seeking to upgrade their defence capabilities and modernise their armed forces. These include Afghanistan, Pakistan and Nepal. There is no evidence that this is having a negative",244,191
Indian defense,accident management-defence in depth in indian phwrs,"accident management-defence in depth in indian phwrs
Accident Management-Defence In Depth In Indian Phw Rs
The accident and emergency department or casualty department is often the first point of access for all people with a medical emergency. the casualty is a busy department that can be extremely challenging to manage, particularly if the department has a very short stay target or the number people in the waiting room is large.
Defensive Driving: Defensive driving is the practice of avoiding or anticipating the dangerous situations and reducing the possibility of accidents or incidents. it is also known as defensive driving skills, safe driving, accident mitigation or defensive driver training. defensive drivers are aware of potential hazards and use defensive strategies to avoid an incident and protect both themselves and other road users.. The most common defensive...
In this video we will see how to create accident log report using the accident management system. this accident report system will help us to maintain the details of the acc...",245,198
Indian defense,make in india'for defence: a roadmap,"make in india'for defence: a roadmap'.
the report said, ""there is a need to develop a coherent defence industrial base that can support the indigenous arms and armour industry as well as the defence services. to achieve this, it is vital that policy makers develop an integrated approach to the development of indigenous defence production that includes a clear vision, strong leadership, an appropriate legislative framework, and an efficient financial architecture. this will be crucial to building the capacity to design and manufacture complex military equipment and systems.""
it is in that context, the report has proposed a ‘defence manufacturing policy' and a detailed roadmap, which includes the following:
· a national manufacturing vision statement for defence that is linked to national security goals;
a. a strategic manufacturing roadmap that identifies a set of critical defence manufacturing technologies that are essential for the future of the Indian defence industry and for achieving self-reliant defence; and,
b. an enabling legislative and regulatory regime that",246,188
Indian defense,public policy under the indian arbitration act in defence of the indian supreme court's judgment in ongc v. saw pipes,"public policy under the indian arbitration act in defence of the indian supreme court's judgment in ongc v. saw pipes & fittings
the indian law on arbitration is governed by the arbitration and conciliation act 1996[1], which was replaced by indian code of civil procedure in 2013[2]. arbitration, in india, can be either private, as in the case of a dispute between the parties, where they mutually consent to settle the dispute by one or more neutral arbitrators or public, when the government or the state orders the settlement of disputes by means of arbitration[3].
in the former, the courts can intervene only if there are irregularities in arbitral proceedings. in public proceedings however, it is the court’s responsibility to check on the fairness, transparency and impartiality of arbitrations. the supreme courts of india in various cases have emphasised that arbitration in such instances is not private. for example in reliance industries ltd. v shree ram sharma[4] and in re: reliance petroleum l.t.d. / reliance international petroleum[5",247,199
Indian defense,india's defence offset policy,"india's defence offset policy has been a disaster and has contributed significantly to this mess. if india does not have the money, they have a duty to the citizens to cut back. i am all for cutting down defence expenditure, but not cutting back in order to make room for more spending on education and infrastructure. the defence industry needs to be downsized by 50-75% and the surplus cash used to modernize education.
""The Indian Army is the largest and one of the best armies in the world. Its soldiers are not afraid of war, and are the most loyal and disciplined in all the armies of our planet.""
The 'Indian Army' is not the ""best"" in anything. It' a bloated, corrupt, inefficient organization run on 19th century rules and regulations that is only good for one purpose; killing (or at least maiming) Muslims. The 3rd",248,181
Indian defense,employer branding in the indian armed forces context: a comparative study of potential defence applicants and defence employees,"employer branding in the indian armed forces context: a comparative study of potential defence applicants and defence employees
Main navigation
About
History
Blog Posts
the employer brand – is it really important for your business?
The 3 main reasons why employer branding matters in business
How is the employer’s image reflected by an employer? The answer to this question will vary depending on the type of business and its industry. But one thing is for sure - a strong employer image is essential in order to be able to attract the best applicants.
Employer Branding for Businesses in 2019
Why is Employer Branding so Important in Recruitment? [Infographic]
3 Steps to Build an Employer Brand and Attract Talent
4 Ways To Build A Positive Employer Image",249,182
Indian defense,indian research budget favours defence,"indian research budget favours defence, not agriculture
A recent report has stated that the Indian government will increase defence outlays by 7.7 per cent to Rs 11,000 crore in the coming financial year to 2003-04 from the Rs.10,100 crore earmarked for the sector in 1998-99. The report further says that this is the 13th consecutive year during which the government has increased its defence budget.
However, the report says it is only a marginal 4.4 per increase over the revised estimates for (RE) 99-00 and is less than the rate of inflation during the year. ""The defence allocation for RE 00-01 is just Rs1, 400 crore less [than] the RE99 figure of Rs12,400. But that is a 10.5 per rise over 9,800. So the defence increase of 1 700 crore for next fiscal is actually only 3.8",250,200
Indian defense,indian defence industry-is it future proof,"indian defence industry-is it future proof? | #India 2015
india- defence and security sector.
- 2/3. The Indian government has given priority to the defence sector and is keen to make it more “self-reliant” and less dependent on foreign suppliers. In a bid to enhance local military production capacities, India is expected to procure ‘Make in India’ arms systems worth $100 billion between 2007 and 2020. As a result, the Indian defence market is set to expand rapidly, from ~Rs 1,300 billion ($19 billion) at present to Rs 7,000 billion by 2032, according to a study by Frost & Sullivan. (1). -
(2).
The Indian Defence Industry has a potential of more than 500 billion dollars by way of indigenous manufacturing of military products and equipment in the",251,183
Indian defense,india's higher defence control organisation,"india's higher defence control organisation (dco), the ministry of defence has cleared the sale of eight tamil nadu-based indian navy’s minesweepers to china under the defence export promotion programme for 2017-18. the deal is estimated to be worth us$ 100 million.
the sale is a continuation of china’ defence ties with india. in april 2020, china bought three indian-origin frigates for us $4 billion. it also acquired 16 dornier maritime surveillance planes in may 2007 for around usd$700 million, as reported by the hindu. china has also bought 15 indigenously developed light utility helicopters – the light civilian variant of the ah-47.",252,187
Indian defense,10 indo-russian defence cooperation and india's independence and sovereignty,"10 indo-russian defence cooperation and india's independence and sovereignty.
2018.",253,180
Indian defense,indian high court opens the door to the own name defence,"indian high court opens the door to the own name defence
The Supreme Court of India has held that a company may adopt its own trading name as its distinctive name, thereby opening the gates for companies who want to adopt a name that has the same name and sound like an existing trade mark but has been registered earlier. (The case was decided in favour of the company – Indian Cement Corporation v. CIPLA Ltd. and Ors.)
Section 11(6) of Trademarks Act, 1999 states that “Where two or more persons use identical or substantially identical trade marks, the court shall, if it considers it necessary, direct the Registrar to register one of them as the proprietor of such trade-mark in respect of a class or classes of goods or services, and to give a declaration of invalidity or non-infringement to such person”.
It was contended by Cipla, that Indian cement Corporation’s name was identical to C",254,189
Indian defense,physiological research of defence interest in india part ii: studies in thermal stress noise exposure hazards bioclimatology physical work capacity and effects of ,"physiological research of defence interest in india part ii: studies in thermal stress noise exposure hazards bioclimatology physical work capacity and effects of - 1 thermal heat stress and its physiological effects on defence personnel the thermal environment of indian soldiers is a mixture of high temperature and high humidity which is the cause of the most common heat strain diseases in the tropics and subtropics the physiological responses of humans to thermal environments vary from individual to individual but the effects can be classified into three distinct groups, human health research institute university of toronto -, the health of indigenous peoples world health organization -.",255,191
Indian defense,indian defence procurement: righting the ship,"indian defence procurement: righting the ship
Defence Procurement Procedure (DPP): Righting The Ship
Introduction
The Indian government is currently undertaking a review of the country’s Defence Procurement procedure. DPP is a policy document, which is intended to streamline the Defence Acquisition process.
This article will focus on the DDP’S review by the Indian Ministry of Defence (“MOD”) for the purpose of identifying the key areas, where the MOD believes there exists scope for reform and improvement, and the steps taken by MOD thus far to address them. The article also highlights some of key issues, the review committee has identified and is seeking to improve upon under the revised DPD. This article does not seek to examine the issues and recommendations raised by other stakeholders, in the past, including the Comptroller and Auditor General of India – who had raised a series of important issues in 2011, that continue to be important. It is also not an article seeking a critique of DCP, nor does it seek",256,200
Indian defense,"india: india's defence problem by ss khera. orient longmans, calcutta. 1968. 329 p. rs. 20","india: india's defence problem by ss khera. orient longmans, calcutta. 1968. 329 p. rs. 20.
in 1959, the indian army was still a force to be reckoned with. it had the 7th largest army in the world, after us, soviet union, usa, china, britain and france. in a 4 nation war with china it could easily have been the victor. india had fought and defeated two invasions, from pakistan and china. its army fought in both wars with the allies. the kargil war of 1999 changed all this. this is a book on the defence establishment and its performance. author ss krheta retired as director of the institute of defence studies and analysis in 2000. he was born in india. his father was in army. after retirement his interest was mainly in indian history. but he did write a few articles for various journals. i am sure, he must have written more on this topic. as i have seen his other books",257,188
Indian defense,28/indian defence review,"28/indian defence review-2002:
Defence Minister George Fernandez
today said Pakistan has to ""do more"" to fight terrorism,
even as he ruled out any immediate withdrawal of troops from
Kargil area in Jammu and Kashmir.
""We have to ask ourselves how much more Pakistan
has to do. They do not have a monopoly over terrorism,"" Fernandez, who is on a visit
to Kargils war-torn Valley, said here. He said that he had
made it clear at all occasions that the Government is not
in favour of any withdrawal and that it is in the process
of building up strength of the armed forces to deal with the
situation. (UNI)
The Union Defence
Ministers review of security situation in
India
will be held next week. The Union Minister will meet
Chief Ministers of all states. In the past, these review
meetings were held after every terror attack on Indian
targets.",258,200
Indian defense,"the defence of india, and its imperial aspect","the defence of india, and its imperial aspect. with a map and plan of the city of kandy; a description of some of its most interesting and important buildings; and a view of...
Author: William John Thome
Publisher:
ISBN: 9781310555516
Category: Asia
Page: N.A
View:.
The Defence of India and Its Imperial Aspect With a Map and Plan of Kandy and A Sketch of The Temple of Gajabahu. (Volume 1 of Two)
by William Thoma,John Thomma,W. J. Tho",259,188
Indian defense,blockchain in defence: an implementation proposal for indian defence system,"blockchain in defence: an implementation proposal for indian defence system
The Indian defense systems are facing the problem of security in the current scenario. The defense sector in India was facing security problems in all its three major areas: information, infrastructure and personnel. These problems can be solved by blockchain technology. In this paper, the writer proposes a Blockchain based system to overcome the security challenges faced by the Indian Defense System.
Provided by: KTH Topic: Security Date Added: Oct 2009 Format: PDF",260,190
Indian defense,"writing to the defence of empire: winston churchill's press campaign against constitutional reform in india, 19291935","writing to the defence of empire: winston churchill's press campaign against constitutional reform in india, 19291935 [thesis]
- Author/Creator
-.
The thesis concludes with a discussion of a number of Churchill' s other press campaigns, including the campaign that followed his retirement and the 1947 Labour Party victory.
This thesis is an example of the thesis format. The thesis may or may not be published as it is, and must be cited in full when it appears in print or electronic format, as appropriate.",261,197
Indian defense,five years of indian defence effort in perspective,"five years of indian defence effort in perspectiveDownload five years
The Indian Defence Effort in Perspective. five Years of Indian Defenc Eff - Free ebook download as PDF File.pdf) or read book online for free. The five-year Defence Plan () envisages an annual growth of 12 per cent in capital expenditure. It is the first comprehensive plan since, which. 5. Indian Army: 6. Navy: The Indian Navy has had an active and busy decade. In the last six years it has commissioned three aircraft carriers.
5 Feb The Defence Planning Committee (DPC) has been constituted, with the Prime Minister as its head, and its main task to 'identify the broad contours of. India has increased defence spending five times from in 3 to in and the government is expected to increase it further in the next five. Five Years Of Indian Efforts In Perspective Defence · Indian Strategic",262,183
Indian defense,jumpstarting the next phase of us-india defence ties,"jumpstarting the next phase of us-india defence ties
The first visit of Defence Minister Rajnath Singh to the United States comes in a crucial moment for the defence relationship between the two countries. The visit has been scheduled at a time when India is looking to expand its defence cooperation with the West, and particularly with key partner the U.S.
This is in response to India’s desire to upgrade the level of technology and defence equipment, as well as a need to diversify the sources of defence procurement, in keeping with its growing global role and its increasing demand for defence products.",263,199
Indian defense,indian defence offset policy: an impact analysis,"indian defence offset policy: an impact analysis
In the backdrop of an ambitious 'Make in India' policy, the 2012 Defence Procurement Policy was designed to boost the defence indigenisation process. The policy has been a significant milestone in the government's attempt to develop an indigenous defence and aerospace manufacturing industry. However, this policy also brought in a number of challenges that have been addressed by the latest version, ""DPO 2020"".
The new DPO — a major milestone for ‘Make In India’ initiative – has a new vision (i.e. 10x increase in manufacturing and defence exports and a USD 75 billion target market) and an action plan. It has addressed the following issues:
- The DDO provides a framework and guidance for defence offsets
It has introduced a 2-fold approach to defence acquisition - Buy and Make, which will encourage indigenous design, development and manufacture.",264,186
Indian defense,india's defence plan set to benefit private firms,"india's defence plan set to benefit private firms
The Indian army, navy and air force are set for a major expansion with the government announcing a Rs 2,000 crore package to buy equipment and set up new units.indore Updated: Mar 30, 2006 18:14 IST
India is set.
First Published: Oct 13,",265,198
Indian defense,foreign direct investment in defence sector in india: problems and prospects,"foreign direct investment in defence sector in india: problems and prospects
Foreign Direct Investment
In defence, FDI may have two types of benefits in the form of technological transfer and market share.
(1) Technological transfer: In a joint venture, the transfer of technology would be the prime attraction. The foreign partner may provide technology, which may not be available in our country. It also facilitates joint development of new products. (2) Market share: FPI may seek market expansion and may invest in production to gain market position. FFPI can also seek investment to meet the growing demand of the market
Problems:
The problem is that FIP may be used by foreign countries to obtain sensitive information about their military hardware. In 1958, a US aircraft manufacturer Lockheed Martin had to pay a huge penalty ($ 20 Million) to USA for illegally exporting military information to Soviet Russia through India. Another example is of a Swedish company, AB Volvo who paid $ 2.5",266,193
Indian defense,indian defence review,"indian defence review 2016 pdf Download 1.
This year the 10th edition will be held on November 14, and 15, 2021 at the National Defence College, New Delhi and will provide an interactive learning experience through lectures, panel discussions, case studies, simulation of war room and interactive sessions with the participants. The theme of the conference will focus on issues of relevance, including :
India’s Strategic Environment;
The Changing Nature and Impact of War, Terrorism and Insurgency; and,
Future Trends in the Indian Defence Industry.",267,198
Indian defense,india-russia relations: beyond energy and defence,"india-russia relations: beyond energy and defence cooperation
The relationship between India and Russia has been on a steady rise since 1960s when New Delhi became the first country to recognize the USSR. Since then, both countries have had a complex history of cooperation and conflict in a wide range of fields. The two countries share similar perceptions over a number of issues, especially concerning the US-led West, and their cooperation in the BRICS and other multilateral forums. However, it is only in recent years that Russia, in particular, has emerged as a key strategic partner for New Delh...
Published at :
SOCIAL ACTIVITY
8 SHARES
0 TWEETS
1 +1's
2 PINS
11 SHARED ITEMS
5 LIKES",268,199
Indian defense,india-indonesia defence cooperation: back on track?,"india-indonesia defence cooperation: back on track? by K. Subrahmanyam (IISS-Asia, 2017). “India and Indonesia have long been close and friendly neighbours. In the past decade-and-a-half, defence ties have witnessed a significant upswing. The two sides are now discussing a … 
Indo-Pacific Strategy
India’s Rise 2.0: Indo- Pacific Strategy By Brahma Chellany & Nisha Sinha, IISS – Asia | September 21,2020 The IndoPacific is increasingly becoming the fulcrum of global geopolitics and the key arena for power projection and conflict. As a result, the region is […]... Read the whole story",269,199
Indian defense,defence planning in india,"defence planning in india
- 2017年09月28日
Introduction to Indian Defence Planning: Planning and Policy Framework
Defence Planning Process in India: The process of Defence
India: A Defence Policy Perspective | National
Indian Defence Forces (IDF) and the Indian Armed Forces
Indo-Sino-Pak Strategic Triangle - Wikipedia
The Strategic and Security Environment of India : India
What is India's National Security Strategy? « The
China' defence spending is a 'threat' for India, says
Strategic Planning – A Concept & Methodology for
A Defence-Planning Process: Indian Experience :: A
INDIA'S DEFENCE PLANNING: 1990–2015 — A REVIEW
PDF] Indian Security Policy: Defence, Strategy and
How Does the US-India Defense Cooperation Affect China
Security Challenges to India’s Defence Industry: An
DEFENCE PROC",270,194
Indian defense,defence spendings of pakistan and india: examining the issue of causality,"defence spendings of pakistan and india: examining the issue of causality [2013] (united states air force). 1. introduction. this paper explores the relationship between the level of defence spending and economic growth in india and pak.
Defence expenditure and its impact on pakistans economy the pakistani economy is the worlds sixth largest and is growing at a very fast pace. the economy of a country depends a lot on its defense expenditure, the defense spending of india is much higher than pakistanthan the one of china, yet the chinese economy has been growing
defencenow has obtained a defence ministry report that says india's defence budget is likely to increase by 7% this year. it is believed to have increased in the last few years, but the report was not released to the public
the pak government has released a whitepaper on 5th june 2018, which clearly states that pak is spending $18 billion on defense. pak defense white paper ",271,192
Indian defense,implications of indian ballistic missile defence (bmd) on strategic stability,"implications of indian ballistic missile defence (bmd) on strategic stability in south asia : the case of indo-china and pakistan by siddhesh shah
Date2017
Author
Shah, Siddhes.
MetadataShow full item record
Abstract
The Indian Ballistic Missile Defence [BMD] project is a response to the growing nuclear threat from China. It was launched after the Pokhran-II nuclear tests by China in 1995 when there was a serious concern that the Chinese nuclear arsenal was expanding at a much faster pace than the Indian nuclear deterrent. BMD was envisaged to protect the country from such Chinese threats and to maintain the nuclear deterrence capability. The project envisions a three-layered BSD architecture which is primarily aimed at intercepting short-to-medium range missiles. This thesis examines the implications of India’s BMS on regional and global strategic balance. To this end, the research will",272,184
Indian defense,ballistic missile defence: perspectives on indiajapan cooperation,"ballistic missile defence: perspectives on indiajapan cooperation
The India-Japan Ballistic Missile Defence cooperation has taken many turns. The most noteworthy is the fact that Japan’s request for an early warning system was turned down by India citing a clause in the Missiles Technology Control Regime (MTCR) that India is a member of. In 2011, Japan had requested India to join the US-UK-Australia MTCS, as a non-nuclear member – this was again declined. India then sought to have a more ‘flexible’ understanding of the MCCR by allowing Japan to access information from the Indian radars, which would in turn allow Japan, to develop its own missile detection systems, and not be dependent on the information provided by the United States. However, this has been rejected by both India and the U.S [1].
India’ s position on Ballisitc Missil Defence Cooperation
In the wake of Japan-US bilateral talks for missile",273,198
Indian defense, defencerelated genes induced on challenge with alternaria brassicicola in resistant white mustard and their comparative expression pattern in susceptible india ," defencerelated genes induced on challenge with alternaria brassicicola in resistant white mustard and their comparative expression pattern in susceptible india (2014)
- In a previous microarray study we identified a number of genes that were upregulated in white mustards after challenge inoculation with Alternaria Brassicacola. Here, we present an update of this study, including a more sensitive micro array technology. - For the analysis, the expression data of 11 white-mustard cultivars, of which seven resistant and four susceptible to Alterna- tiona Brassicae- cola were used as experimental material. For each individual sample, two replicates were performed, one with and one without pathogen challenge. The results were validated using quantitative real-time RT-PCR. This analysis confirmed that the upregulation of several genes after pathogen exposure is specific for the interaction between Alternari- a Brassicarola and its host. In order to understand the function of the genes in question, literature and databases were searched for information",274,182
Indian defense,interest rate defence of exchange rate: tale of the indian rupee,"interest rate defence of exchange rate: tale of the indian rupee against the us dollar.
- The rupees decline was a consequence of high oil and commodities prices, high capital inflows, a large external account deficit and a rising current account gap. These are the reasons for the rupees fall, but the question which arises is why has the dollar appreciated. Is the appreciation a result of higher demand and supply of currencies. The answer is not quite correct, for it is the demand for dollars that causes appreciation of dollar and vice versa. This is because dollar is used as a benchmark for pricing commodity prices. It is therefore, the increase in demand of commodities for which the price has increased. In other words it means that there was more demand. As a currency it has its value. And the more the value of a particular currency, it will be more attractive for foreign investors and traders. So as we know that the higher the values the lesser is its cost",275,182
Indian defense,indian defence and peacekeeping: are the two competitive or supplementary?,"indian defence and peacekeeping: are the two competitive or supplementary? (2) The download Применем внешоские мгму рисуются листьях и дверей of the book. 3)'The of request in the page of a site. I will write the download The Complete Idiot's Guide to of my book with a request to be a 2011-11-24IEEE. The Download Распределевшая of this browser does to make the server in me. To understand this download, a free page is formed to the account of book in a browser. A Download The Cambridge Companion To The First World War 2007 of 1000 is been into 5 minutes. Each download has of two books. They have a click through the next website page and they have in it. In",276,198
Indian defense,india's higher defence organisation: implications for national security and jointness,"india's higher defence organisation: implications for national security and jointness
B.R. Ambedkar National Institute of Technology, Srinagar 190006, India
a e-mail: vp.jha@gmail.com
The Indian Army, like the Indian Navy and the Air Force, is a professional organisation. Its recruitment process is governed by the Defence Services (Entry Procedure) Rules. These were notified under Section 57 of the Army Act, 1950, which is the basic law governing the recruitment and training of officers and gentlemen in the army. The rules were made by a committee of senior army officers who were entrusted with the task by General V.C. Deshmukh, the then Chief of Army Staff. It is pertinent to note that these rules do not contain any provision for recruiting persons of Indian Scheduled Castes or Schedules Tribes. This paper seeks to examine the issue of recruitment of Sched Caste and Sched Tribe personnel and its impact on jointmanship.
© Own",277,195
Indian defense,india-china defence cooperation and military engagement,"india-china defence cooperation and military engagement...
India-China defence engagement in the new century
China -India relations: A road map
The Chinese and Indian economies are the fastest growing in Asia.
They are also the most populous, largest and richest countries in that
region. They are therefore natural partners for a stable and prosperous
Asia. China and India have an old friendship. This friendship was
renewed by the historic visit of the first Chinese Premier, Mr Zhao
Zhuangang to India in 1979. The ""special relations"" that have evolved
between the two countries over the years have been marked by
frequent high-level exchanges between the leaders, close political and
economic cooperation, and growing people-to-people contacts. Since then
the relationship has grown from strength to strength, covering all major
areas of cooperation. Today, both countries regard India as an important
",278,183
