Category,Prompt,Generated Text,i,MAX_LEN
Indian infrastructure,Green Infrastructure-A Roadmap Towards Sustainable Development,"Green Infrastructure-A Roadmap Towards Sustainable Development
Green infrastructure is a network of natural and semi-natural areas and green spaces within and around urban areas. It includes green roofs, urban forests, green walls, rain gardens, wetlands, parks, and urban agriculture. The green infrastructures are not only important for the environment, but also for people’s well-being and economic development.
The European Commission has published the “Roadmap to a Resource Efficient Europe” in 2011, which defines a vision for a resource efficient Europe by 30% in GDP and by half in greenhouse gas emissions by the year 500. This roadmap also states that greening the cities is one of the key ways to achieve this goal. In 1992, the Rio de Janeiro Conference on Saving the Planet, also known as Earth Summit,",276,183
Indian infrastructure,Internationalization of SMEs in India: Fostering entrepreneurship by leveraging information technology,"Internationalization of SMEs in India: Fostering entrepreneurship by leveraging information technology
Murthy, R.
This paper examines the internationalization process of small and medium enterprises (SME) in the context of India. The paper uses the case study method to explore the nature and extent of internationalisation of Indian S...
The impact of information and communication technology on the competitiveness of firms
Bailey, J. (1995)
In this paper, the author argues that information communication technologies (ICTs) are a significant factor in determining the relative competitive position of a firm in an industry. ICT impacts on a company's competiti...",277,200
Indian infrastructure,"Policy innovations for pro-poor climate support: social protection, small-scale infrastructure, and active citizenship under India's MGNREGA","Policy innovations for pro-poor climate support: social protection, small-scale infrastructure, and active citizenship under India's MGNREGA
Pandey, R. and Kumar, S. (2013) Policy Innovations in India: Social Protection, Small-Scale Infrastructure and Active Citizenship. Working Paper 280. Overseas Development Institute, London, UK.
This paper explores the potential of India’s Mahatma Gandhi National Rural Employment Guarantee Act (MGNREG) to contribute to climate change adaptation and mitigation. It examines the extent to which the MNREGS can be used as a policy tool for climate-proofing rural livelihoods, especially in the context of climate risks and vulnerabilities. The paper argues that the programme is well-positioned to play a role in climate resilience because of its ability to provide income and employment security, enhance the adapt",278,180
Indian infrastructure,Solid waste management,"Solid waste management (SWM) is a critical component of the city’s infrastructure and is the backbone of waste collection, treatment, and disposal.
The city of Doha is currently in the process of implementing a new solid waste strategy, which is expected to be completed by the end of 2019. The new strategy will focus on reducing the amount of solid wastes generated in Dhaka and will also include a number of measures to improve the efficiency of SWM. These measures include increasing the recycling rate, improving the collection and treatment of organic waste, increasing awareness about the importance of proper waste disposals, promoting the use of green technologies, developing a comprehensive waste monitoring system, implementing an effective waste reduction strategy and promulgating a waste prevention policy. In addition to these measures, the new SW strategy is also",279,180
Indian infrastructure,Infrastructure and metropolitan reorganization: An exploration of the relationship in Africa and India,"Infrastructure and metropolitan reorganization: An exploration of the relationship in Africa and India
Infrastructural development is often associated with economic growth and development. However, in many cases, the infrastructure development has not been able to achieve its potential. In fact, infrastructures are often not able or willing to adapt to the changing environment. The present paper explores the role of infrastruture in economic development and the impact of metropolitian reorganisation on infrastrutre development in India and Africa.
Read more about In infrastrucutral development, economic and social development are interlinked. It is not only the provision of social infrastru...
The economic impacts of land use policy: Evidence from China
Land use policies play a key role in the economic performance of a country. This paper presents the evidence of impact on land productivity and economic efficiency of different land policies in China. Using the data from 31 provinces, this paper examines the relationships between land policy and land management, and anal",280,191
Indian infrastructure,"Appraisal of WaSH (Water-Sanitation-Hygiene) infrastructure using a composite index, spatial algorithms and sociodemographic correlates in rural India","Appraisal of WaSH (Water-Sanitation-Hygiene) infrastructure using a composite index, spatial algorithms and sociodemographic correlates in rural India
Pradeepa Ravi, S. K. Singh, Kavita Singh
This study investigates the spatial correlation of WASH (water, sanitation and hygienic) facilities in a rural area of India using GIS (Geographical Information System) and multivariate statistical techniques. The study area was selected from the Indian state of Uttar Pradesh, where the prevalence of open defecation is high. A total of 289 WASSP (rural water supply and sanitary practices) survey households were selected for the study. Data on WSS (waste-water-sewage) systems and HH (household) characteristics were collected through household survey. Composite WAS (WASSP) index was developed using principal component analysis (PCA) of the survey data. Logistic regression was used to",281,181
Indian infrastructure,"Promoting low carbon transport in India: NMT Infrastructure in India: Investment, policy and design","Promoting low carbon transport in India: NMT Infrastructure in India: Investment, policy and design
July 2013 - The Indian government has made a commitment to promote non-motorised transport (NMT) in cities and towns. This report presents the findings of a study commissioned by Sustrans to examine the policy context and infrastructure provision for NMTS in the context of the government’s National Urban Transport Policy (2102) and the National Cycling Policy.
The report is based on an extensive review of published and unpublished material, as well as interviews with government officials, NGOs and local authorities. The report also presents case studies of NMS infrastructures in 4 Indian cities: Mumbai, Delhi, Indore and Jaipur.",282,187
Indian infrastructure,Constellation design of remote sensing small satellite for infrastructure monitoring in india,"Constellation design of remote sensing small satellite for infrastructure monitoring in india
Kumar, G.S.; Chandrasekaran, R.; Kumaravel, K.; Gopalakrishnan, S.
Citation: 2017 International Conference on Emerging Trends in Electronics and Communication (ICEEC),27-28 March 16, pp.599-602
Infrastructure development is one of the most important sectors in any country. It is the backbone of a country’s economy. Infrastructures are assets that have been built over a period of time and are very important for the nation’ development. The growth of infrastructural facilities is directly proportional to the growth in a nation. Monitoring and maintaining the infrastru...
Microstrip patch antenna with wideband and compact size for WLAN applications
Chandrsekar",283,181
Indian infrastructure,Long‐run growth trends and convergence across Indian States,"Long‐run growth trends and convergence across Indian States
The paper examines the long-run convergence and growth patterns across the Indian states using the time series data for the period 1980–2011. The study finds that the convergence is not uniform across all the states. While some states have experienced convergence in the past, others have not. It also finds out that there is a convergence of per capita income across states in India. However, the evidence of convergence depends upon the methodology of growth convergence used. There is evidence for convergence among the poorest states and for those states with higher per capital income. But, there are also states which have remained poor over the years.
Convergence, Growth, India, Indian economy, Long-Run, States.",284,188
Indian infrastructure,A review on calcium-rich industrial wastes: A sustainable source of raw materials in India for civil infrastructure—opportunities and challenges to bond circular …,"A review on calcium-rich industrial wastes: A sustainable source of raw materials in India for civil infrastructure—opportunities and challenges to bond circular …
Purpose The aim of this paper is to review the current status of calciumsources and its use in construction materials, as well as to identify the challengesto be addressed in the future.
Calcium carbonate is a chemical compound with the formula CaCO 3. It is … Calciumsource is found in rocks in all parts of the world and is the active ingredient in ….. It has been used in road construction, and it is used as an inert filler in a …. The most common use of ground calciamonium carbonates is in plasters. ……
What is Calcined Calcite? | What is calcined … – Calcinations
2021/04/13 · Calcareous rocks, such as limestone, are abundant in calciumin the earth’s crust.",285,182
Indian infrastructure,Infrastructure and economic growth in India: Analysing the village-level connectivity scenario of the states,"Infrastructure and economic growth in India: Analysing the village-level connectivity scenario of the states
India is a vast country with an enormous population. The Indian government has been making efforts to improve the infrastructure in the country. It has taken many initiatives to develop the transportation sector. Apart from roads, railways and airways, the government is also focusing on the development of ports, waterways etc. to ensure the smooth movement of goods and services across the nation.
The government of India is committed to providing the best infrastructural facilities to the people of this country so that they can get better services and facilities. There are several initiative taken by the Indian Government to make sure that the citizens of our country are getting the benefits of these infrastrural developments. For example, there are many projects being undertaken by different state governments to provide better connectivities to their citizens. This article will focus on how the state government in Uttar Pradesh is making sure to connect the villages of U.P. with the rest of",286,199
Indian infrastructure,"The relative impacts of banking, infrastructure and labour on industrial growth: Evidence from Indian states","The relative impacts of banking, infrastructure and labour on industrial growth: Evidence from Indian states
The relative importance of the different factors of production in a country’s industrial sector is a subject of interest to many economists. This paper uses a panel data set of Indian state-level manufacturing industries for the period 1990–2005 to examine the relative contribution of three factors to industrial production: bank credit, the quality of infrastructural facilities and the labour force. The results show that the impact of labour is not significantly different from that of credit and infrastruc-ture. In addition, there is no evidence of a significant difference in the contribution made by the three types of factors in different industrial sectors.
Bank credit; Infrastructure; Labour; India
https://doi.org/10.1177/0266242307080121Licence: Unspec",287,184
Indian infrastructure,Agglomeration economies and productivity in Indian industry,"Agglomeration economies and productivity in Indian industry
Agglo_econ_India_2010.pdf (3.781Mb)
Santos, A.
This paper examines the relationship between agglomerational economics and the productive performance of Indian industries. The analysis is based on a panel data set of 21 Indian manufacturing industires over the period 1995-29. We find that agglo-mational effects are significant and positive, and that they have a positive impact on the average productivities of industriees. This result is robust to the inclusion of a large number of control variables, to different measures of aggre-gation and to alternative specifications.",288,197
Indian infrastructure,Infrastructure of injustice: State and politics in Manipur and Northeast India,"Infrastructure of injustice: State and politics in Manipur and Northeast India
Manipuri people are known for their love for football and the game is a source of pride for the state.
Infrastructural development in Northeastern states has been the focus of the BJP-led government. (Photo: Reuters)
By Anupam Guha
New Delhi: The Bharatiya Janata Party (BJD)-led NDA government’s move to grant special status to Jammu and Kashmir is being seen as a bid to placate the people of Karnataka and Tamil Nadu, which are going to polls later this year. But the move will also have a positive impact on the NER region, where the government has initiated several infrastructures development projects. The development of infrastructure in the region is not only important for economic growth but also for political stability. In the recent past, the political scenario in states like Manipr has",289,196
Indian infrastructure,Financing infrastructure projects through public–private partnerships in India,"Financing infrastructure projects through public–private partnerships in India: a review
T20 India Policy Brief
Raghuram Rajan, Governor of the Reserve Bank of India (RBI), has been a strong advocate of public-private-partnership (PPP) for infrastructural development. This policy brief, authored by Dr. Rajat Kathuria, Director and Chief Executive, Indian Council for Research on International Economic Relations (ICRIER), analyses the current status of PPPs in infrastrucutre development in the country. It also examines the challenges in implementing PPPS in a country like India.
The paper reviews the role of private sector in financing infrastruture projects in various sectors and the various challengers faced in Ppps implementation.",290,192
Indian infrastructure,Augmentation of charging infrastructure for electric vehicles growth in India,"Augmentation of charging infrastructure for electric vehicles growth in India: A case study of Delhi
The global automobile industry is witnessing a paradigm shift from conventional to electric vehicle (EV). India is one of the most ambitious countries in the world to make EVs mainstream and is the third largest market for E-rickshaws after China and Indonesia. The EVolution of Eco-friendly transportation in Del...
Author(s): Rohit Kumar, Siddharth Singh, Amit Singh
Article Number: 929D9726754
Evaluation and analysis of sustainable development goals (SDGs) in agriculture: Evidence from India
Agriculture plays a vital role in achieving the sustained development of any country. India, being an agricultural country, has been facing the challenge of achi...",291,191
Indian infrastructure,Electric vehicle charging infrastructure in India: viability analysis,"Electric vehicle charging infrastructure in India: viability analysis and policy recommendations
Ashish Jain, Dhruvakumar Shrestha, and 1 more
Electric vehicle (EV) chargers are the backbone of EV adoption. The chargin infrastructures are key to the success of the E-mobility transition. In India, the chargi infrastru is still in its nascent stage. There are only 5,00,905 public chargii stations in the country. This is far from the required 27,32,668 chargiii stations as estimated by the government. Moreover, there is a lack of awareness about EVI among the stakeholders, which is further hindering the growth of this segment.
This paper aims to study the viabiliity of public EVCs in Indian cities and to provide policy recoi to address the challenges of chargiu infrastruc",292,196
Indian infrastructure,Integrating spatial development with infrastructure provision along an envisioned transport corridor: A conceptual framework and its application to India,"Integrating spatial development with infrastructure provision along an envisioned transport corridor: A conceptual framework and its application to India
Integrating Spatial Development with Infrastructure Provision Along an Envision...
Ashish K. Gupta
, S.P. Singh
S. P. Gautam
Purpose: The paper aims to develop a concept for integrating infrastructural planning with spatial planning to improve the quality of infrastruc-tural provision in a sustainable manner. Design/methodology/approach: This paper presents a framework for infrastru-ctural development that integrates infrastrruction planning and spatial plan-ning. The framework is tested in the context of a transportation cor-ridors in India. Findings: Integration of spatial and infrastrcture planning can be achieved by (a) defining the development coridors; (b) identifying the key infrastruture facilities that will be needed to support development along the coridor; and",293,181
Indian infrastructure,Spatial determinants of entrepreneurship in India,"Spatial determinants of entrepreneurship in India
In the Indian economy, entreprenurial activity is predominantly concentrated in the unorganized sector. This is because the regulatory framework in this sector is relatively more flexible, compared to the organized sector, and therefore more conducive to entreprenuership.
The unregulated nature of the sector allows the entreprener to enjoy greater freedom in setting up a business, as well as in its operations. However, this flexibility has its own costs, such as the absence of a legal framework for protecting the rights of consumers and the lack of access to institutional finance. Thus, the regulation of this activity has to be carefully balanced, to ensure that the benefits of unrestricted entreprneurship are not outweighed by its costs.",294,184
Indian infrastructure,Positioning teachers in the emerging education landscape of contemporary India,"Positioning teachers in the emerging education landscape of contemporary India
The article examines the position of teachers within the changing landscape in contemporary Indian education. It begins by tracing the historical and political context of the teacher in India, and then considers the role of teacher professionalism in shaping the contemporary landscape. The article then exam...
Positioning teaching and learning in a globalised context
This article reflects on the complexities of positioning education in global contexts. In particular, it examined the ways in which the globalisation of education has been understood by teachers and students in Australian schools. A critical review of literature on global education was undertaken. This review...",295,180
Indian infrastructure,"Rural infrastructure, the settlement system, and development of the regional economy in southern India","Rural infrastructure, the settlement system, and development of the regional economy in southern India: A case study of Tirupati, Andhra Pradesh
M.R. Kumar, M.A.S. Khan
This paper examines the role of rural infrastructural development in the socio-economic transformation of a rural area in AndraPradesh, India. The study focuses on the impact of developmental activities in Tirunallur, a village in Chittoor district. This paper uses a mixed method approach, including a survey of 184 households, in-depth interviews with 20 households and a review of relevant literature. Findings show that the development activities have resulted in a significant increase in income, improved health status and increased education. However, it is also found that some of these activities are not reaching the poorest households. In addition, some households are unable to benefit from the developments because of their geographical location. It is suggested that a more particip",296,192
Indian infrastructure,High-modulus geocells for sustainable highway infrastructure,"High-modulus geocells for sustainable highway infrastructure
The use of geosynthetic cellular confinement systems (GCCS) to improve the performance of highway pavements is gaining popularity in the US and worldwide. Geocell systems have been successfully used in many applications such as roadway embankments, subbase and base layers, and subgrade improvement. In addition, they have also been used to enhance the load capacity of the existing pavement. However, the use and application of these systems are limited by the modulus of elasticity of traditional geogrids, which is typically less than 100 MPa. The use geofoam or lightweight geotextile is another option to increase the stiffness of GCC systems. This option, however, is not suitable for use in highway applications due to the weight and other issues.
In this study",297,180
Indian infrastructure,"Divided infrastructure: legal exclusion and water inequality in an urban slum in Mumbai, India","Divided infrastructure: legal exclusion and water inequality in an urban slum in Mumbai, India
Mumbadevi, an informal settlement in central Mumba, is one of the most densely populated slums in India. The settlement is home to approximately 40,00 people. A significant proportion of residents are daily wage labourers who live in poverty and struggle to provide for their families. Water is an essential part of life for all residents, but the settlement receives only a fraction of its water needs from the city’s water supply network.
The city of Mubai has failed to deliver adequate water to the slump, leaving residents to source their water from informally managed pipelines. This project will use a mixed-methods approach to explore how the lack of access to water infrastructures impacts the lives of people in the community. We will explore the role of legal and social exlusion in shaping access and use of water. Our research will provide a greater understanding of how access is linked to socio-",298,199
Indian infrastructure,Obstacles in Implementing Automation in Indian Infrastructure Projects,"Obstacles in Implementing Automation in Indian Infrastructure Projects
The Indian infrastructure sector is in dire need of automation to improve efficiency, reduce costs, and improve safety. However, many obstacles prevent the implementation of such automated systems in the country.
Automation has become a buzzword in recent years, with industries across the globe adopting it to increase efficiency and reduce errors. The Indian government has also been pushing for automating various processes in its infrastructural projects to achieve the same goals. But, despite the government's efforts, the adoption of this technology has been slow in India. This article will explore the reasons behind the slow adaption of technology in infrastrural project in india. We will discuss the challenges faced by the industry and how they can be overcome to make the transition to automate infrastrure projects in a smooth and efficient manner. Additionally, we will also discuss how automations can help in improving the quality",299,187
Indian infrastructure,Procurement of low carbon municipal solid waste infrastructure in India through public-private partnerships,"Procurement of low carbon municipal solid waste infrastructure in India through public-private partnerships
Energy and Environmental Research Centre, University of Strathclyde, Glasgow, UK
The Government of India has set a target of 20% of total energy requirements to be met by renewable energy sources by 30th June 17. This has resulted in a significant increase in the capacity of renewables in recent years. However, there is still a huge potential for solar power generation in Indian cities. In the absence of a robust grid, the only viable option to meet the increasing energy demand is to install decentralised solar photovoltaic (PV) systems. The objective of this study is therefore to investigate the procurements of decentrilised renewal energy infrastructures in cities of the state of Uttar Pradesh, India, through a public private partnership (PPP) model.
This research is based on",300,181
Indian infrastructure,Financing road infrastructure in China and India: current trends and future options,"Financing road infrastructure in China and India: current trends and future options
A new report by the Institute for Transportation and Development Policy (ITDP) and the China Centre for International Economic Exchanges (CCIEE) explores the current financing of road projects in India and China, and offers recommendations for the future.
The report, Finance and Infrastructure: China-India Comparative Study, examines the funding sources for roads in both countries, the challenges and opportunities for financially sustainable road investment, as well as the role of public-private partnerships (PPPs).
Both China (30.8%) and Indian (21.4%) governments fund the majority of their road construction and maintenance. However, China’s governance of the road sector is more centralized, while India’ ITDP and CCIEE 2013.pdf (166.",301,184
Indian infrastructure,"Accessibility, infrastructure provision and residential land value: Modelling the relation using geographic weighted regression in the city of Rajkot, India","Accessibility, infrastructure provision and residential land value: Modelling the relation using geographic weighted regression in the city of Rajkot, India
The paper addresses the issue of how accessibility to infrastructural facilities affects the value of resident-ial plots in urban areas. The study was conducted in RajKot city in India, where the urban infrastru-ture is not adequate and the land is very expensive. A geographically weight-ed least squares model was used to estimate the effects of access to water, sewerage, electricity and road facilities on the values of the plots. In this model, the weights of plots were calculated based on their access distance to the infrastruc- ture facilities. It was found that the access distances of water and sewage infrastruture facilities to resident plots have a significant positive effect on resident plot values.
K. V. Ramana
Rajkumar P. Jadhav
P. Prabhakaran
A. S. Rao
M. G. D. Choudhary
S.",302,196
Indian infrastructure,"Sequence stratigraphy of the Neoproterozoic infra Krol formation and Krol Group, lesser Himalaya, India","Sequence stratigraphy of the Neoproterozoic infra Krol formation and Krol Group, lesser Himalaya, India
Earth Science Reviews 134 (2014) 27–53
A. K. Bhowmik, S. D. Das, M. Ghosh, P. N. Singh, D....
The Kroll Group is one of major lithostratigrafic units of Neo-Proterrozoic age in the lessor Hima-laya. The group consists of igneous, metamorphic and sedimentary rocks. This paper deals with the sequence strat-igrapy of Kro l Group. It is divided into four sequences on the basis of laminated limestones and dolomite. Se-quence I is composed of dolostones, sequence II is dominated by lamina-ted limestone, while sequence III and IV are composed mainly of shale. A sequence boundary",303,185
Indian infrastructure,Infrastructure for India's development,"Infrastructure for India's development
The world is changing at a rapid pace. India is no exception to this. The world has been changing with the introduction of new technologies and new ideas. This has led to a lot of changes in the way we live our lives.
India is one of the fastest growing economies in Asia. It is also one that has a huge potential for growth. However, it is not without its challenges. One of these challenged is the lack of infrastructure. In this article, we will discuss what infrastructural development means for the future of India and how it can help the country grow faster than ever before. We will also talk about how this will affect the lives of people living in India.",304,196
Indian infrastructure,Reassessing risk in developing country infrastructure,"Reassessing risk in developing country infrastructure projects
The global financial crisis has led to a reassesment of risk and the way it is managed in infrastructural projects.
A new report from the World Bank, Risk Assessment and Management in Infrastructure Projects: A Review of Practice and Recommendations, explores the nature of infrastrucutre risk, the different ways in which it can be managed and assessed, and how the lessons learned from other sectors can inform future practice in the infrastruture sector. It is based on a review of the literature and case studies from 15 projects in 9 countries. The report recommends that project risk assessments should be based more on quantitative analysis, rather than the traditional qualitative approach, with a focus on the critical success factors of each project.",305,188
Indian infrastructure,"A QGIS-Based Road Network Analysis for Sustainable Road Network Infrastructure: An Application to the Cachar District in Assam, India","A QGIS-Based Road Network Analysis for Sustainable Road Network Infrastructure: An Application to the Cachar District in Assam, India
The Catchment Area Analysis of the Rural Road in the Upper Salween River Basin, Myanmar
Towards Smarter Transportation in India: The Role of Big Data
A Study on the Development of SMART Road System for the Reduction of Road Accidents
Big Data and the Smart City: A Survey
10.3390/su12091600
Jain, S.
Banerjee, A. K. N. B. D. P. R. Sastry
Sahu, V. C. M. J. Vivek
An Application of Machine Learning Techniques for Predicting Road Traffic Accident Severity
Shailendra Jain 1,2,*, Animesh Kumar Nayak Banerji 2
, Ak",306,186
Indian infrastructure,"Infrastructure development and access to basic amenities in Class-I cities of West Bengal, India: Insights from census data","Infrastructure development and access to basic amenities in Class-I cities of West Bengal, India: Insights from census data
India is one of the fastest growing economies in the world. As a result of this economic growth, the country has seen a rapid expansion of its urban population. The Indian government has been focusing on improving infrastructure in urban areas in order to meet the needs of an expanding urban populace.
The state of infrastructural development in cities in West-Bengal is of particular interest as it is the second most populous state in India and has a high urbanisation rate. In this study, we analyse the infrastrural facilities available in 21 Class I cities (cities with a population of more than one lakh) in west-bengale. We use census 1991, 90 and 01 data to analyise the development of basic infrastrutural ameneties in these cities. Our analysis reveals that while the state has made significant progress in terms of providing basic facilities, there is still",307,198
Indian infrastructure,The new cold war and the rise of the 21st‐century infrastructure state,"The new cold war and the rise of the 21st‐century infrastructure state
The United States and China have entered a new Cold War. The two powers are competing for influence across the globe, and their rivalry is playing out in a range of domains, including trade, technology, diplomacy, finance, cybersecurity, the military, space, artificial intelligence, energy, climate change, health, infrastructures, education, culture, media, sports, science and even the Olympics.
This new era of geopolitical competition is not the first time that China and America have been at loggerheads. Indeed, since the end of World War II, both powers have competed in various ways, but their new rivalries have taken on a particular intensity and scope. While the two countries have a shared history, they are now engaged in an intense struggle for global influence. They are also locked in conflict over their respective visions of how the world should",308,183
Indian infrastructure,Private higher education: The global surge and Indian concerns,"Private higher education: The global surge and Indian concerns
The number of private higher educational institutions has been growing globally. In India, the number has increased from 1,730 in 2007 to 3,603 in June 08, an increase of 98%. The number is expected to rise to over 5,050 by 4,926 by the end of the year 6,225 by June, 7,109 by December 8.
Higher education in India is undergoing a major transformation, with the private sector playing a key role in this process. The public-private partnership model is being promoted by government, and the growth of this sector is likely to continue. There are several reasons for this. First, there is a growing demand for higher-level skills in the economy. Second, public universities are struggling to keep up with demand. Third, private institutions offer a more flexible and convenient",309,196
Indian infrastructure,Infrastructure development in India: post-liberalisation initiatives and challenges,"Infrastructure development in India: post-liberalisation initiatives and challenges
The article examines the infrastructure developments in the post liberalisation period in india. It examined the impact of infrastructural development on economic growth and also the challenging areas of the same. The article is divided into two parts. First part of article discusses the various infrastrucutral projects in post liberaisation era and the second part examins the issues related to the development of infra structure in our country.
Author(s): Sharad Kumar Sharma
Source: Journal of Economics and Management in Engineering
India, Investment, Economic Development, GDP, National Income, Finance, Energy, Urbanisation, Industry, Rural Development
Economic growth, poverty reduction and inequality: a case study of India
This paper examinesthe impacts of economicgrowth on povertreduction andinequality inIndiabetween ",310,192
Indian infrastructure,Sino-Indian border infrastructure: An update,"Sino-Indian border infrastructure: An update
India and China have been building infrastructures along their border in the Himalayas. This article provides an update on the developments since the last update in 2015.
The India-China border has been a source of tension for both countries. The two countries have had 19 rounds of talks to resolve the border dispute. However, the tallies have not been able to reach a consensus on a permanent solution. Both countries are engaged in infrastruture development along the LAC. In 50 years of the 400 km long border, both sides have built a total of 760 bunkers. India has built 307 bunker while China has constructed 945 bunks. China is also constructing a 62 km road along its border with India in Tibet. Apart from infrastruction development, China also has a strategic",311,194
Indian infrastructure,Impact of ifrs on Indian infrastructure and real estate industry,"Impact of ifrs on Indian infrastructure and real estate industry
Impact Of IFRS On Indian Infrastructure And Real Estate Industry
India is one of the fastest growing economies in the world. The country’s GDP growth rate is expected to be 7.5% in 2015. However, it is still lagging behind its peers in terms of per capita income.
The Indian economy is projected to grow at 8% annually in next 10 years, according to the International Monetary Fund (IMF). The Indian government has set a target to increase the Gross Domestic Product (GDP) from $2.2 trillion in fiscal year 08-09 to $5 trn by 30 June 4002, which is 50% of China’ s GNP. In order to achieve this target, the government is taking several initiatives to improve the infrastr",312,194
Indian infrastructure,"Under construction: India's infrastructure debt funds—Their importance, challenges, and opportunities","Under construction: India's infrastructure debt funds—Their importance, challenges, and opportunities
Infrastructure Debt Funds (IDFs) are currently under construction in India. The Reserve Bank of India (RBI) has permitted banks to set up IDF, with the objective of channelizing their long-term funds into infrastructural projects.
Amidst a host of other initiatives, the Government of the Republic of Korea has launched a US$100 million project to help India build its first indigenous aircraft carrier. This is a welcome move, as India’s aircraft carriers are in a bad shape. There are only two aircraft
The Indian government is currently considering a proposal to privatize the nation’ s four public sector general insurance companies (GICs).
India' s infrastrucure sector: The importance of infrastrucre development
As the world economy moves towards a post-recession phase, India is gearing up for the challenging task of sustaining its",313,196
Indian infrastructure,"Health infrastructure and health indicators: The case of Andhra Pradesh, India","Health infrastructure and health indicators: The case of Andhra Pradesh, India
B. B. Singh
M. P. Rao
P. C. Mohanty
The state of health infrastructures in Andrapradesh is analysed using a data set of 50,003 villages. The data were collected by the District Level Household and Facility Survey, 2012. A setof 11 health facilities was used as the unit of analysis. Data on the facilities and their functioning were analyes.The study found that the density of the health centres and hospitals is low in the state. Thedensity of dispensaries is higher than that of sub-centres. However, the dispenser density islower than the subcentre density in rural areas. In urban areas, both the densities arehigher than in their rural counterparts.
Singh, B., R. Chandramou",314,188
Indian infrastructure,Regional development through energy infrastructure: a comparison and optimization of Iran-Pakistan-India (IPI) & Turkmenistan-Afghanistan-Pakistan-India  …,"Regional development through energy infrastructure: a comparison and optimization of Iran-Pakistan-India (IPI) & Turkmenistan-Afghanistan-Pakistan-India  …
Energy Infrastructure Development: A Comparison and Optimization of the Iran–Paki …",315,184
Indian infrastructure,Assessing the infrastructure level and growth performance of Indian states,"Assessing the infrastructure level and growth performance of Indian states
Infrastructure has a significant impact on the economic development of a country. The development and maintenance of infrastructural facilities in a state is essential to attract investment and create jobs. This study examines the level of development, growth, and performance in infrastruture of 36 Indian state using the data for 2010-21. Average infrastrucutre level in India is 60.63 per cent. Among the states, Andhra Pradesh has the highest level at 82.16 per cen and Bihar has lowest at just 47.87 percnet. Kerala has highest growth rate at +4.23, while Bihars is lowest -2 percen. Overall, Bihas has been the worst performer in the last decade in terms of growth and level.
Read more about Assesing infrastruction level, performance and development in Indian States
G",316,199
Indian infrastructure,Should India use foreign exchange reserves to finance infrastructure?,"Should India use foreign exchange reserves to finance infrastructure?
India has one of the lowest infrastructural development rates in the world. The country is facing an infrastrucutre deficit of over $1 trillion.
The Indian government is trying to address this issue by allocating over 30% of its budget to infrastruture development. However, this is not enough. In order to bridge the infrastrucre defict, India needs to invest more than $500 billion in infrastrcture over the next five years. This is where foreign exchnage resrves come in. Foreign exchange reerves can be used to fund infrastrure projects in India. There are a number of benefits to using foreign echange resves to fince infrastrcure. First, it will help to boost economic growth. Second, foreign currency reses will be able to help finace infrastrutcures that are not financed by the government. Finally, using foriegn exchange rerses to",317,197
Indian infrastructure,Gig Platforms as Faux Infrastructure: A Case Study of Women Beauty Workers in India,"Gig Platforms as Faux Infrastructure: A Case Study of Women Beauty Workers in India
Gig platforms like Uber, Ola, and Swiggy have transformed the way people work. In India, these platforms have been widely accepted by people from all walks of life, but especially by the urban poor, who are willing to work on these digital platforms for low wages.
The gig economy has been a boon for women workers, as they can work from the comfort of their homes and earn a living. But the gig platforms are not always as beneficial for the workers as it seems. They often face issues like low pay, long hours, no benefits, or even discrimination. This blog post will explore how gig workers in the beauty industry are affected by these issues and what can be done to improve their working conditions. We will also look at the impact of these gig work platforms on the environment.",318,192
Indian infrastructure,Economic benefits of road infrastructure on agricultural development and rural road infrastructure development programmes of India and Karnataka,"Economic benefits of road infrastructure on agricultural development and rural road infrastructure development programmes of India and Karnataka
Akshaya S K, Manoj Kumar, Ramesh S
The study examines the economic benefits that accrue to agriculture from investments in rural roads in India. The study uses data from the All India Socio-Economic Survey (AISES) of 1995-96 and the Agriculture Census of Kharif 2002-03 to estimate the impact of investment in roads on rural households. It also examined the relationship between the investor, the beneficiary, and other factors like the type of agriculturist, land holdings, distance from roads, etc. A regression analysis was used to examine the benefits accruing to rural agricultures.
Read more about Economics of Rural Roads in Kolar District, KA",319,196
Indian infrastructure,"Post-tsunami resettlement in Sri Lanka and India: Site planning, infrastructure and services","Post-tsunami resettlement in Sri Lanka and India: Site planning, infrastructure and services
Rajapakse, S.
Mahendran, R.S.K.P.R.N.M.A.B.C. (2012) Post tsunami reconstruction and resilience in the coastal zones of Sri lanka. In: (Eds.) Rajapakshe, L. and Mahendram, K.J. et al. Proceedings of the International Conference on Post Tsunamic Reconstruction & Resiliince in Coastal Zones of Asia, 11-13 December 2910, Colombo, SriLanka, pp. 9-25. Columbo: University of Colambo. ISBN 0-79007-0376
This paper provides a brief overview of post-disaster resilient development in coastlines of India and Sri-Lankan contexts. It",320,199
