Category,Prompt,Generated Text,i,MAX_LEN
Indian economy,"globalisation, growth and employment in the organised sector of the indian economy","globalisation, growth and employment in the organised sector of the indian economy by mrs shanti shiva, 1st edition 1987
- the american civil war by gregory d white, charles l marshall 2nd edition, oxford university press, usa,1998
[this is a book review - and it is also a very good book to have, for the facts are well presented, and the author's views are very well-founded]
globalization,growth and unemployment is the title of a new book by an indian academic who is currently based in britain and in her book, m r. shantha shivaji has attempted to analyse the impact of globalizaton and liberalisation on employment and growth of india' s organised industry sector
the book is very much a'labour market book', with chapters on the effects of liberalization of indian economic policies, labour markets in china, brazil and japan and so on [ the book",197,193
Indian economy,"development and death: reinterpreting malaria, economics and ecology in british india","development and death: reinterpreting malaria, economics and ecology in british india, 1865-1947
Description matérielle : 1 vol. (X-490 p.)
Édition :.
Sources ;.
Sujet(s) ::...
L’Inde, le Bengale
Indo-British Economic Relations, c.1858-1914
The Indian economy = Indische economie,
Le Bengal sous les Anglais. L'indépendance 1905 - 1912. Le rôle de la Compagnie des Indes dans l'industrialisation du bengale. La politique de protection du travail / par P. D. Banerjee. Préface: R.C. Majumdar. Introduction par A.K. Roy. Notes et documents par S.M. Chatterji
New Delhi [etc.] |",198,185
Indian economy,why poverty persists in india: a framework for understanding the indian economy,"why poverty persists in india: a framework for understanding the indian economy
- Author: S. Seshadri, Romesh Kumar
Published on 2010-07-12T14:53:05Z (GMT) by
A framework to explain the paradox of persistent poverty in India is proposed. The framework is based on four key factors: the level of income inequality within states, the distribution of public expenditure across states in rural India, and the extent of fiscal autonomy of states. We argue that the low level in the income distribution in states and low levels of inter-state public transfers in most Indian states are major causes for high poverty.
Cite this research
S. K. G. R. & A. D. V. C. A.. ""why
poverty persists
in india
:
a
framework for
understanding
the
indian
economy"".
(2011).
Retrieved May 17, 2022, from
Export
Download [",199,200
Indian economy,liberalisation and globalisation of indian economy,"liberalisation and globalisation of indian economy 1991 to 2000 the indian experience
liberalization and globalization: the case of the indonesian textile and apparel sector by the liberalization of its trade policies, the textile indiana university bloomington,. the effect of liberalisation on indian industry: a case study – free download as pdf file (pdf), text file the “indian economy” 1985- 96.
the case for global trade liberalising the global economy: how free trade helps the united states the economy, which is based on trade, is an example of globalization, and it has been. The impact of global economic liberalizing and liberal economy of india, liberalism has brought in the process of economic globalization and 1 introduction 11 the world economy today 111 a brief history of world economic integration 2 economic. Impact on the country's economy and the role of government to liberalize and internationalize",200,188
Indian economy,impact of mergers and acquisitions on returns to shareholders of acquiring firms: indian economy in perspective,"impact of mergers and acquisitions on returns to shareholders of acquiring firms: indian economy in perspective – a study on the top 100 publicly quoted companies of India
- Authors:
S. Suresh
Mangalore University. Mangalore
Raghuram G
B.V. Ramana
K.R. Gowrappa
University of Mysore, Mangaluru, Karnataka
P.Prabhakar
Gandhi Institute of Technology. Manipal, Manipur
Vivek Kumar Mishra
National Institute for Public Finance and Policy, New Delhi
Abstract: The paper studies the impact of M&A activity on shareholders’ wealth. To this extent, the research paper has analysed the data of top-100 firms listed in the BSE and NSE during the pre-crisis and post- crisis periods. The study uses annual data for 2007 to 2012. In particular the paper examines, in an ex post manner, whether M & A activity",201,189
Indian economy,regional imbalances in indian economy over plan periods,regional imbalances in indian economy over plan periods in the 1970s and 1980.,202,199
Indian economy,caste networks in the modern indian economy,"caste networks in the modern indian economy 2015 ':'Cannot have readers in that l or book page. Can edit and send ebook [Назад к языку 0 minutes of this page to be people with them. 163866497093122 '; '/assets/fonts.js':1:{s:10:""family"";a:1,"": '. 1818028, ') : in -1:00AM. You can use the online Алманах и монгвенцма в Китаев средЯ и разй�icità: il pensiero politico di un filosofo della natura in Italia e in Germania tra la filosofia naturale e la politica 1984 to share them find you received been. Please send what you had trying when this was up and the",203,197
Indian economy,indian economy and indian private equity,"indian economy and indian private equity investment
The Indian economy is growing at its fastest pace in over two years, and the government is looking forward to increasing the private sector investment. This has led to the rise of the Indian PE investment market. The investment in the PE sector in 2014 rose by 20.6%, with $2.4 billion invested in India. With the new PE regulations in place, the amount has been growing, with the number of PE firms also increasing. However, there are still many PE funds in need of funds.
Indian economy
What are the key challenges in making a PE fund investment? In addition to a good investment portfolio, private fund investors also need a strong management track record. In particular, these funds must be capable of raising sufficient capital from both foreign and domestic investors. Moreover, Indian private funds should have a proven track history. If the fund has a trackrecord, it is worth a try. But it has to be a well-run PE firm.",204,198
Indian economy,american indian self-determination: the political economy of a policy that works,"american indian self-determination: the political economy of a policy that worksDownload American Indian Self-Determination The Political Economy Of A Policy That Works ebook PDF or Read Online books in PDF, EPUB, and Mobi Format. Click Download or …[Read more...]
American Indian self determination the Political economy
Indian Tribes - 10.11.2018 · Indian Tribesthis is a list of tribes and tribal nations of indigenous peoples of the united states.the united state constitution recognizes 574 federally-recognized sovereign indian nations, which exist under the jurisdiction of 12 different federal...American History: American Indians | History
The American Revolution was an important political and ideological shift in the United States. After the American colonies won their independence from Britain in 1783, the country was governed by a series of short constitutions until the adoption of its current one in...The History and Culture of American Indigenous ….American Indians: The History of Native....History of Indian-White",205,191
Indian economy,"the indian economy in transition: globalization, capitalism and development","the indian economy in transition: globalization, capitalism and development (paperback).",206,189
Indian economy,productivity in the indian economy,"productivity in the indian economy
About
Landing
India's manufacturing sector' growth has slowed to just 1.8% in January 2020 as per the latest data from the National Statistics Office (NSO). It was at 2.5 percent in 2007-08, 5.3 percent for the period 2010-11, and 6.1 per cent for 12th Five years plan - 13th year. In the last few years, a lot of focus has been laid on the need to create a conducive business environment in India, as India is now one of the top 10 economies across the globe. India'S Economic Growth, Productivity and Competitiveness: A Long Run Perspective, The Productivity Slowdown In India: Causes And Implications, India Is Not A `Poor Man' S Market’ Any More; It Is A Global 'Poor Person' s Market', The New Economic Agenda For India |",207,195
Indian economy,"the causal relationship among economic growth, financial development and trade openness in indian economy","the causal relationship among economic growth, financial development and trade openness in indian economy.
The main objective of the paper is to analyse the causal relationships among Economic Growth and Financial Development with Trade Openness in Indian Economy. In this study we analyse these three variables with the help of ARDL, Vector Error Correction Model and Granger Causality Test. The results of Vector error correction model reveal that, Economic growth and Trade openness have a long run relationship. However, there is a bi-directional long term relationship between Financial development with economic development. There is no long-run causal relation between economic Growth with Financial.",208,184
Indian economy,the russia-ukraine war crisis-it's impact on indian economy,"the russia-ukraine war crisis-it's impact on indian economy-how to prepare for it
the impact of the russ-Ukraine war can be divided into five main categories:
1) energy security
2) food security-food inflation
3) currency
4) interest rates
5) impact to the Indian Economy in general
In this article, we will talk about the 1st two points (energy security & food inflation).
The impact will be more on the poor, especially on farmers -
Energy: Russia is the biggest exporter of natural gas-which is used in the generation of electricity and also in heating and cooking homes and industries. India is a net importer of this energy-import 80% of its energy needs.
Russia exports 40% ($ 70 billion) of India' s crude oil imports. Russia also exports almost 90%of India'ss natural oil. This oil is very critical to our economy, $",209,190
Indian economy,the'demographic dividend'and young india's economic future,"the'demographic dividend'and young india's economic future', (newyork, nathaniel. The economic impact of the indian diaspora in canada on the home country : a case study. India is a nation of farmers and agriculture is the major sector contributing to its economy [4] the agricultural productivity of india is low as compared to.
The indian agriculture has a long and glorious history the country is known throughout the world for the great contribution of its agriculturists in the. It can be a challenge to grow a business in india, as there is so much that goes into it however, if you're ready to do. Agriculture in africa and other parts of developing world is largely a sector of subsistence farming and small holdings, in contrast india has seen the rise of. This essay seeks to explore how india can improve its agriculture sector by using the example of nepal, which has made remarkable progress in agriculture.",210,199
Indian economy,sources of growth in the indian economy,"sources of growth in the indian economy, 2009
- Description:PDF fileMIME type:application/pdfFile Size:0.502Mb",211,188
Indian economy,the indian economy,"the indian economy - [PDF Document]
- Indian Economy 2013
The Indian economy is projected to expand by 5.7 per cent in FY14, down from 6.3 per
cent in fiscal... India's growth is ""rebalancing"" towards more consumption.... 2.8 per.
[ pdf ] | 3 Pages
Download (pdf, 1.26MB)
",212,200
Indian economy,economic evaluation of water pollution abatement: a case study of paper and pulp industry in india,"economic evaluation of water pollution abatement: a case study of paper and pulp industry in india
About the Author: Ramesh Sahu is a Research Scholar, in the Department of Economics, Banaras Hindu University (BHU), Varanasi. India. [email protected]
Abstract: This study attempts to examine the economic impact of pollution control measures on the profitability of the industries operating in India with particular reference to pulp and paper industry. The study employs the partial equilibrium framework of production function, with a focus on pollution. It is found that while the impact on profitability varies with changes in pollution intensity, it is relatively constant over different types of environmental problems.
Keywords: pollution, abatment, profitability, partial equlibration, economic valuation, water",213,183
Indian economy,resource-based view on corporate sustainable financial reporting and firm performance: evidences from emerging indian economy,"resource-based view on corporate sustainable financial reporting and firm performance: evidences from emerging indian economy
The objective of the study is to investigate the impact of corporate sustainability performance of an enterprise on its value. This study attempts to examine the relationship between corporate financial sustainability and performance using a panel data set of 100 Indian firms. The study also uses “resource” based view to explain the corporate performance. In the present study, resource based value (RBV) is used to measure the performance and the ""resource"" based financials are used for measuring the value of a firm. A panel regression model was used. Panel regression analysis of this research was carried out in a cross-sectional way.
In this study it has been examined that the sustainable firms have higher market to book value ratio. It has further been observed that sustainable companies perform better in terms of market return. Furthermore, it is also seen from the results that companies having high sustainability perform more positively than the companies with less sustainable in the",214,184
Indian economy,indian economic reforms,"indian economic reforms 2016-17
About
Landing
A number of Indian industries have been given a boost by recent economic reform policies that are expected to help increase the country s industrial production and economic growth. The Government of India has taken various steps to make doing business easier, which has led to a growth in investments. (a) Economic Reforms since 1991. Indian economic policy in the post-reforms era 3.1 The Indian economy in 2000–01. Economic reform is a process of policy and political decision-making that aims to improve an economy's overall performance or to address an important economic issue. It is expected that reforms will improve productivity, encourage private investment and increase growth rates. This article provides an update on the reforms and their impact on India' economic situation. Since the economic liberalisation of 1980s, the Indian Government has been trying to increase productivity and improve the business environment for foreign and",215,192
Indian economy,understanding the sectors of indian economy for portfolio choice,"understanding the sectors of indian economy for portfolio choice
About
Portfolio Choice in the Presence of Multiple Asset Classes. The main goal of this research is to study the impact of the level and volatility of inflation on the real exchange rate of India (IRR). In this paper we study a multi-asset portfolio of stocks and bonds, and we examine the optimal choice of weights that maximizes the risk-adjusted portfolio value. In our research, we are trying to explore the investment opportunity from the perspective of risk aversion using the expected return and standard variance as risk measures. This portfolio will consist of 30% in stocks of Indian market, 15% stocks from U.S. market and the remaining 55% will be in bonds. A large number of factors are affecting the growth of any country and India is no exception. Our study is based on 3,000 Indian firms listed on NSE and BSE, which represents the largest sample",216,183
Indian economy,"diversification, propping and monitoring: business groups, firm performance and the indian economic transition","diversification, propping and monitoring: business groups, firm performance and the indian economic transition in the post-indeped
AbstractThe Indian economy has experienced dramatic economic transformation in recent years, moving from centrally controlled and regulated industries to a more market-based, competitive economy. This paper examines how firm behaviour and performance have changed during this period of rapid transition. Using data from the Business Group Survey Panel of the Reserve Bank of India, we find that firms belonging to the same group tend to be similar in terms of diversification, capital intensity and firm size. We find some evidence that the diversification behaviour of firms varies across the groups. The data also suggest that groups have responded to increased competition by increasing investment in capital goods and by diversifying into newer and more productive industries. However, despite these improvements in performance, many firms are not able to maintain their competitiveness. (05)
Pages: 1252-1262
Contact details of provider:
Web page: in: International Review of Financial Analysis | 1, 2006
ReferencesNo references",217,197
Indian economy,an input-output table for the unregistered manufacturing sector of the indian economy for 1963,"an input-output table for the unregistered manufacturing sector of the indian economy for 1963- 64 with a forecast of 1970-71
Published
1976
by Govt. of India, Ministry of Industry, in [New Delhi]
.
Written in English
Edition Notes
In the table, we have given a snapshot of all the states in India with their share of GST revenue from the manufacturing and services sector. The GST council has fixed a % of taxes on both products at the time of its implementation on 1st July However, the GST on services was at a fixed rate of%. Indian manufacturing is at an inflection point. It accounts for about 15 percent of gross domestic product (GDP) and has the highest growth potential. However. 3. Input output table: The I-O table gives an analysis of interrelation of production activities. This table shows the relationship of different sectors of a nation's economy. For example,. In India the",218,189
Indian economy,indian economy in the era of contemporary globalisation: some core elements of the balance sheet,"indian economy in the era of contemporary globalisation: some core elements of the balance sheet for the period 2003-10
Abstract
India has emerged as one of fastest growing economies in Asia. The present era is characterized by economic liberalization, globalization, financialization and digitization of economy. In the last decade, there is a remarkable change in economic performance of India. This paper analyzes the growth of Indian economy for three different decades viz. 1991-97, 98-2002 and 03-2011 and identifies the impact of various factors on growth. It is observed that the rate of growth during 93-04 has been higher than the average for 01-11.
Keywords: Balance sheet, Globalization
JEL Classifications: E24, E32
Refbacks
- There are currently no refbacks.",219,189
Indian economy,goods and services tax: it's impact on indian economy,"goods and services tax: it's impact on indian economy & the tax payers
- Category Business
The impact of the goods and service tax on the economy of India can be analyzed by the following factors;
Impact on economic activities-
GST is an indirect tax levied on goods (except alcohol and tobacco) and is a consumption tax. It is paid by consumers at the point of final consumption, and thus the burden does not fall entirely on producers. This makes it easier for the government to collect.
As an effect, it reduces tax evasion, since tax collection is not based on physical delivery. Also, as it is levying on a product rather than a person, there are more chances of it being collected. However, the collection of GST is also dependent on how well the administration of tax works. If the system is corrupt, tax avoidance is quite possible. Hence, GST may not be as good for tax revenue",220,180
Indian economy,structural transformation and jobless growth in the indian economy,"structural transformation and jobless growth in the indian economy.
- “India’s GDP growth rate of 7.5% in 2015-16 was a 15-year low.”
“Growth is not just about GDP; it is about living and working conditions.” – Dr Arun Maira (Chairman NITI Aayog)
India has witnessed many ups and downs in economy since 1991. The GDP Growth has been 4%, 9%, 12% and in recent times we are witnessing a slow economy with 5.7% growth for 2nd quarter of FY 16. India is one of the top 10 economies of world with a market capitalization of US$ 1 trillion & is expected to reach US $3 trillion in few years. It has a population of over 1200 million [1] and has the fastest population growth at 17%.
It is the 3rd largest manufacturing base in world. But",221,198
Indian economy,the role of poultry industry in indian economy,"the role of poultry industry in indian economy
The Poultry Industry and Its Contribution To the Indian...
Poultry industry has been an important sector of the economy for the last few years. The sector is characterized by rapid growth and development. Poultry industry is an agro-based and labour-intensive sector.Get Price
Indian Poulltry Industry
India is the second largest consumer of eggs in the world. It has a poultry population of more than 50 million birds and is one of world’s largest poultry industries. India’ poultry production in 2009 was more. than two million metric ton, worth US$ 3 billion. 7 Poulsy Sector in India • Pouly is a labor- intensive sector with more women than men working in this sector (80.7%).Get - …
Role of Indian Pouletry Industry in Indian Economy
· Poulette Industry – Role in Economic Growth of a Country. Indian poultry Industry has come a",222,196
Indian economy,oil price shocks on indian economy: evidence from toda yamamoto and markov regime-switching var,"oil price shocks on indian economy: evidence from toda yamamoto and markov regime-switching var-based approach
Oil price shock and its impacts on economy of a country is an important phenomenon in the world of economics. In the present research, we have studied and analyzed the effect of oil price volatility shocks and oil-exporting-country shocks in a dynamic setting using the Markov regression models. Our findings indicate that the oil exporters have been experiencing the volatility in oil prices as compared to that of exporters of other major commodities. The oil export economy is more vulnerable to shocks of commodity prices. We have also found that shocks to the prices of non-oil exporting countries, especially the ones with high per capita income, are significantly higher than that to oil exporting ones. Thus, the policy makers should focus more on the non oil sector.
- Khandelwal, Vivek & Sharma, Sanjeev, 2013. ""Oil shocks, oil exports and macroeconomic performance of OPEC and non OPET exporters: A panel",223,192
Indian economy,economic reform and total factor productivity growth in indian manufacturing industries,"economic reform and total factor productivity growth in indian manufacturing industries
A Study on the Relationship between Financial Development, Total Factor Productivity, and the Quality of Capital: A Survey of the Empirical Literature
The Impact of Total factor Productivity on Economic Growth in China
Impact of Financial Liberalization and Economic Reforms on Total Capital Formation in Indian Agriculture
Total Factor Capital, Technology, Productivity and Employment: The Role of Trade and Investment
Financial Reforming and Productivity Growth: Emprical Evidence from India
Does financial liberalization enhance Total- factor Capital in Developing Countries?
An Investigation of Economic Reform and Total Productivity Factor Growth of Indian Manufacturing Industries
Reform and productivity: Evidence for a panel of 20 OECD countries
How does Financial Re-Forming Affect the Total Productive Factor? [Does Financial Reform Enhance Total Labor and Capital Factor in a Developing Country?]
What Is The Relationship Between Financial Market Development And Total -factor Production: An Application To India?s Manufacturing Sector, 196",224,190
Indian economy,the political economy of indian power sector reforms,"the political economy of indian power sector reforms 2014
the power of the imagination and the nature of reality
2000 dodge intrepid fuse manual
manual of surgical instruments for oral surgery and orthodontics by james e gurney md facsd 1 jan 2006 hardcover
1992 yamaha 25eshq outboard service repair maintenance manual factory
dodge charger 1968 factory service workshop repair manual download
honda civic manual 1984 for sale
nokia 5800 manual guide
molecular biology of cancer methods and protocols methods in molecular biology
2015 honda odyssey owners manual pdf
practical guide to managing your small animal practice by david dawson 1999 11 28
toshiba e studio 3507c service manual user guide repair
federal rules of evidence 5th revised
samsung rf266aers service Manual & Repair Guide
c",225,186
Indian economy,youth entrepreneurship as a way of boosting indian economic competitiveness: a study of orissa,"youth entrepreneurship as a way of boosting indian economic competitiveness: a study of orissa
Date2015-01-28
Author
Ghosh, Saptarshi Ranjan
MetadataShow full item record
Abstract
The study is a part of the ongoing effort of NIRF (National Institute for Research in Food Science and Entrepreneurship) in Orissa to promote entrepreneurship amongst youths in food sector. The research objective is to understand the challenges that youth face in pursuing entrepreneurial activities - with a focus on food entrepreneurship. This paper is part one, and is the first of its kind to look at the current state of food entrepreneurs in India. In the context of entrepreneurship, the study focuses on two important questions. What do the youth in the food business say about their entrepreneurial experience and how it impacts their livelihood? And, what kind of challenges do they face? To answer these questions, this paper presents a detailed account of interviews conducted with the participants, as well as an analysis of a survey.",226,194
Indian economy,role and importance of educational for effective growth of indian economy: an overview,"role and importance of educational for effective growth of indian economy: an overview of.
Education in a free country plays a major role in the development of the society in all the ways the educated people can contribute to society and. This study is aimed at exploring the role of education in national development this paper will attempt to examine the significance of this issue. The impact that technology has brought forth on the field of medicine and healthcare has been remarkable in this day and age, the importance and impact of technology cannot. Free essay: the educational role has also changed the way in which society views its children today, education is seen as the best way to get a. In today's competitive world, role and significance education plays the most important and vital role without any education, we cannot think. Education has a great significance and role to play in our society, both economically and socially education brings in many economic. What was the important role that education played in american society how has this role changed today education can",227,186
Indian economy,political cycles in a developing economy: effect of elections in the indian states,"political cycles in a developing economy: effect of elections in the indian states, 1956-2004,"" Working papers 111, Banque de France.
- Jean-Marie Dufau & Michel Fourçans,
.",228,182
Indian economy,external debt and capital flight in the indian economy,"external debt and capital flight in the indian economy.
the indian capital market in its early years. the foreign exchange market and the rupee in india. foreign investment in indian financial markets.... in 2006, the government had decided to liberalise fdi policy in respect of.",229,191
Indian economy,"employment and unemployment in the indian economy: problems of classification, measurement, and policy","employment and unemployment in the indian economy: problems of classification, measurement, and policy analysis
The article presents a survey of the problems in estimation of employment and the measurement of unemployment as well as the various methods for estimating these parameters for various countries. Some of these problems and issues are discussed below.
1. The nature of data - The first problem that faces us is the availability or lack of availability of reliable data. Even in developed countries, the data may not be completely reliable due to the inherent problems associated with data collection and recording in developing countries and also due the fact that the labour force in these nations is not adequately represented by the official records. It would be very useful to have a reliable source for the collection of such data in countries like India. There is, however, an urgent need to develop such a source. Until then, we must make do with the available data and estimate the parameters as best we can, even when the estimates are not entirely satisfactory due partly to inadequate data quality",230,185
Indian economy,the indian gaming regulatory act and its effects on american indian economic development,"the indian gaming regulatory act and its effects on american indian economic development the indian gambling regulatory - the effects of indian casino gambling on the economic the impact of the introduction of gambling casinos by tribal governments is analyzed the
the effects gambling, the negative effects and impacts of alcohol and drug abuse 3 the positive effects 4 the costs of abuse and treatment 5 what you can do
alcohol and gambling addiction 1 alcohol is an addictive substance 2 alcohol affects the brain 6 the long term effects are severe 7 alcohol can cause a wide
a new report shows that the gambling industry is worth $1 billion to the economy each year — that's more than the combined output of australian mining and the country' s
find out why gambling is so destructive and what it can cost you and your family and community
i've been asked by a lot of friends what i think about the legalization of casino-style gambling in washington state i'll try to make it brief (as brief as can be on",231,198
Indian economy,leveraging logistics to enhance indian economic competitiveness,"leveraging logistics to enhance indian economic competitiveness - logistics has a significant impact on economic growth and competitiveness in many parts of the economy the impact of logistics is particularly evident in the service sector where logistics are the backbone for a wide range of services such as transport and distribution
the indian economy was once the worlds largest but it now ranks 3rd behind the us and chinas economy india is the 2nd fastest growing economy in asia and the world s largest democracy in 2001 the indian government adopted the new economic policy which is a free-market policy with the objective of achieving sustained growth of 8-9 per year by 2022
india is home to 1 25 billion people but its logistics infrastructure is only at 30th percentile of global standard india has to catch up with other economies in developing its transportation and warehousing sector to be competitive with its peers
this is not the first time india s logistics sector has been in focus",232,186
Indian economy,"bread and the ballot: the united states and india's economic development, 1947-1963","bread and the ballot: the united states and india's economic development, 1947-1963
- by
The United States and India’s Economic Development,1946-62
A Comparative Study
by
Rudolph J. Perina
Published by the University of Michigan Press (Ann Arbor), 2002
Reviewed by Dr. Rajaram Venkataraman",233,186
Indian economy,growth cycles in the indian economy,"growth cycles in the indian economy
The Indian economy has undergone several phases of growth and recession throughout its 66 year history. The first phase of economic growth in India started with the beginning of the independence movement. In the 1950s the economy was growing by about 5.0% per year, but the country's per capita income remained low because the population was still large.
As India grew, its population grew as well. By the end of this phase, the Indian population had grown to 300 million in 1960. During this period, India' economy grew at a moderate rate. But the growth was not sustainable because of India’s lack of natural resources, and the government had to take various initiatives to boost the economic development and growth. It was only after 1970, that the rate of GDP (GDP per person) grew by 10 times to about USD 500. India continued to grow at this rate for almost two decades, until it was forced to cut its",234,200
Indian economy,impact of liberalization on foreign direct investment: an empirical analysis of indian economy in post-reform period.,"impact of liberalization on foreign direct investment: an empirical analysis of indian economy in post-reform period. impact of foreign institutional investors on the stock market: empirical evidence from india. the effects of international and indian institutional investment on stock prices. foreign equity flows and emerging market stock price volatility.
an analysis for the indian stock markets. effect of stock exchange reform on indian equity. effects on share prices of corporate governance reforms in indian. stock returns, volatility and information: evidence. 2003 stock...
... foreign and local institutional holdings in india: 1992-1993 to 2012. a stock of evidence on international portfolio....
the effect on india's stock exchanges of the recent reforms. evidence that (1) foreign portfolio investments have increased. in 1989, when it had.",235,199
Indian economy,institutional delivery in rural india: the relative importance of accessibility and economic status,"institutional delivery in rural india: the relative importance of accessibility and economic status (2010-11)
This paper analyses the role of two different factors - distance and socio-economic status of households -- on the decision to use public health facilities in India. The analysis focuses mainly on three states where large sample surveys exist. Using the Demographic and Health Surveys 2012 for 22 states, this study estimates the probability of institutional delivery and its determinants — distance, economic characteristics of the household and health characteristics. Results suggest that distance does matter, but the effects are not uniform across all the states. While the distance from the home to the delivery site has a negative effect on institutional deliveries, the same does not hold for the quality of care at the facility or maternal and foetal health. In fact, it is the socio economic conditions of rural India that seem to be driving decisions to deliver at home or at public facilities.
Download the publication here.",236,186
Indian economy,technical and non-technical losses in power system and its economic consequence in indian economy,"technical and non-technical losses in power system and its economic consequence in indian economy
About
Landing
In 1995 the losses were about 7%. This has been further improved by the use of advanced power electronics. This is the main cause of loss. The main sources of the non – technical loss are (i) theft/losses, … The technical and economic consequences of these losses are as follows. Technical losses: Non-Technical: A. 4. In this study a comparative analysis of technical losses and their economic significance is carried out. It has a very significant economic and technical consequence on the system. These losses account for more than 50 per cent of total power losses which are due to non technical causes. Thereby, we can conclude that the major loss components can be categorized into two types: 1. For example, in a transformer, the magnetic loss is a nontechnical loss while the copper loss and the iron loss can also be termed as nontechnica l losses. Non Technical & Technical",237,196
Indian economy,a study on the impact of fdi inflows on exports and growth of an economy: evidence from the context of indian economy,"a study on the impact of fdi inflows on exports and growth of an economy: evidence from the context of indian economy
Abstract
This study aims to empirically examine whether and how FDI inflow impacts on export and on GDP. For that purpose, we have used the dynamic panel methodology. Our results reveal that there is a unidirectional and positive causal relationship between export, Fdi-inflow and GDP in India. The results also provide strong evidences that exports have a positive effect on economic growth in Indian economy.
Full Text: PDF
References
Ahmed, A., & Ahmed, S. (2014). Foreign direct investment, economic development and the environment: a review of literature on Bangladesh. Economic Research Journal, 5(6), 1095-1109. Retrieved April 15, from:
Berg, K., Demirguc-Kunt, B., Klapper, L., and Levine, R.I.D.F.R.A, J.P. and Z.T.Yang 2005",238,197
Indian economy,extended phillips curve for the indian economy,"extended phillips curve for the indian economy
Extended Phillip Curve •The extended philipl curve shows the relationship between wage level and unemployment. The phillipl curves are used to describe the labour demand and supply (labor demand ) and to illustrate the equilibrium wage in relation to the unemployment level.
Unemployment and Wage Determination - Economics Discussion Unemployment & Wages ;
The PhiliPl Curve The PhiIlip’S curve is a curve that shows that at low unemployment levels and at high unemployment leveLs, there is no tradeoFF between unemployment and wage. It is called a PhilIPl curve because it was introduced by the economist John K.Philllp, who published it in The American Economic Reviwwin 1926 1 9 2 7 : The UnemploYment-Wage Relation
extending the philip",239,186
Indian economy,does decline make sense? the west indian economy and the abolition of the british slave trade,"does decline make sense? the west indian economy and the abolition of the british slave trade in the late 18th century.
Date2015
Author
Reddy, Rakesh K. R. V
MetadataShow full item record
Abstract
This thesis investigates the effects of slavery on the economic productivity of British colonies during the early 19th Century. It examines how the British abolitionists of Slavery in 1833 affected the West Indian economy. The research uses a historical macroeconomic framework of growth. Data is sourced mainly from secondary sources. Using a time-series analysis, I find that the growth rate of GDP per head and per worker increased after abolition. Moreover, the per capita GDP, which was lower than that of Britain in every decade since 1800, grew significantly to catch up with Britain’s by the end of 1900. In 1840 the annual real output of West India per adult was 30 percent lower relative to Britain. By the year 2000 West Indies had caught up and overt",240,194
Indian economy,structural retrogression in the indian economy since the mid-sixties,"structural retrogression in the indian economy since the mid-sixties: causes, consequences and policy response.
- A study of the impact of foreign direct investment on economic growth of a country. in this essay i have taken a detailed review of india's experience of attracting foreign investment in different sectors of industry since 1960s and how this experience can provide a model for future. Foreign investment and economic development in india essay sample “investment is a necessary condition for economic progress and growth. India is one of those countries that have attracted foreign investments. since india became a republic, there has been a great amount of. Essay on foreign trade policy 2001 - 2016: a critical review. the economic impact and implications of indian foreign policy. this book is an effort at reviewing the. Free india papers, essays, and research papers. these results are sorted by most relevant first (ranked search). you may also sort these by color rating or essay.",241,184
Indian economy,the geography of post-1991 indian economy,"the geography of post-1991 indian economy is a study of the impact of reforms on various sectors of indian industry in order to assess the economic impact. the indian government, in its 12th five year plan (2012-17), has set up an ambitious target to double the per capita income over the next decade. however, it will be a major task for the country to increase its growth rate to 6.2 per cent from the current 4.0-4,5 per year. in light of this, the government has introduced various reforms in the last decade to accelerate the growth of various sector of its economy. for instance, to attract foreign direct investment (""fdi""), it is important to understand the reforms that the economy had witnessed since 1990's in various industrial sectors. this paper is going to study the post liberalisation reforms and analyse it'S impact on different sectors in indian market.",242,181
Indian economy,"science, technology and the economy: an indian perspective","science, technology and the economy: an indian perspective (2009)
- The report ""Science, Technology and The Economy: An Indian Perspective"", published in 2007, is the first comprehensive assessment of the state and role of science and technology in India in the last 60 years. The assessment draws upon a wide range of data, literature and expert opinion to highlight areas of weakness and strength. Based on the assessment, several policy recommendations are suggested for the Indian government and other stakeholders to consider and take action on, including in particular the creation of a National Science and Technology Policy, and a comprehensive plan for human resource development.
The report can be accessed at: Science,Technology & The economy - an Indian perspective
",243,187
Indian economy,impact of agricultural inputs on agricultural gdp in indian economy,"impact of agricultural inputs on agricultural gdp in indian economy
Impact of Agricultural inputs in India. Agricultural Production, Agricultural Productivity, Agriculture GDP, Input Output Analysis, Impact of Input, India’s Agricultural GDP.
India is a country where agriculture plays an important role in the country’ economy. Agriculture is an essential part of India that generates 50% of GDP and it employs 65% workers in a total workforce of 1.2 billion people. According to an estimate, agriculture sector provides about 17% to GDP in Indian economy and agriculture employs around 55% workforce. It also accounts around half of the exports of Indian and around two-third of total exports. In India, around three-fourth people are dependent on agriculture and they work in 80% villages. So, it is obvious that agriculture is important part in country economy as it contributes a lot in GDP of country. The agricultural activities also help in reducing the unemployment. There are many factors which play an import role and help the agriculture. These",244,196
