Prompt,Generated Text,i,MAX_LEN
Indian defense,"Indian defense minister to visit Russia
On March 27, India’s defense ministry will send a delegation to Russia to discuss the purchase of Russian weapons.
“A delegated from the Indian Ministry of Defense will visit the Russian Federation on March, 30,” the press service of the Defence Ministry said. “The delegates will take part in the 6th meeting of inter-governmental commission on military and technical cooperation between India and Russia.”
The press-service also said that the delegations will discuss “issues of military-technical co-operation, including the implementation of agreements reached during the visit of Indian Prime Minister Manmohan Singh to Moscow in December 15, and will exchange views on the development of cooperative programs.”",238,185
Indian defense,"Indian defense minister says India, Pakistan should focus on Kashmir
Indian Defense Minister Nirmala Sitharaman on Thursday said that the focus should be on resolving the Kargil conflict between India and Pakistan.
She also said there is no need to talk about the Indo-Pak tension. “The focus of both the countries should remain on the resolution of Kartarpur Corridor. There is nothing to be worried about,” she said. She was talking to media persons in Srinagar.",239,190
Indian defense,"Indian defense minister calls for action against Pakistan
India’s defense minster, AK Antony, has called for “decisive action” against the Pakistani state.
Speaking at a press conference in New Delhi, Antoni said that the Indian government was committed to “confronting the terrorist threat emanating from Pakistan.”
“We are committed towards dealing with terrorism eminating out of Pakistan,” Antoniy said. “We will not allow terrorists to use our soil to launch attacks on our neighbors.” He said, “There is no doubt that Pakistan is the mother ship of terror and there is ample evidence to prove it.” The minister said the government would take “all possible steps” to deal with the threat. The Indian army has been conducting military operations against suspected militants in the disputed Kashmir region. India and Pakistan have fought three wars over the region since independence in 1",240,194
Indian defense,"Indian defense minister Manohar Parrikar has said that the Indian Air Force (IAF) has the capacity to take on Pakistan’s F-16 fighter jets in case of an escalation in the ongoing tension between the two countries.
Parrikra’ s comments came after a senior Indian military official told the Hindustan Times that Pakistan had deployed F15 and F 18 fighters along its western border with India. “We have the capability to face the F -1 6 and other aircraft of the Pakistan Air force,” Parikar said. He also said the government was “not taking any step backward” in terms of dealing with the situation.",241,180
Indian defense,"Indian defense minister Rajnath Singh on Saturday said that India and Russia have agreed to deepen their ties and cooperation in the field of military technology.
“Both the countries are committed to strengthening the strategic partnership in all areas,” Singh said after a meeting with Russian President Vladimir Putin in New Delhi. “Besides the existing defense co-operation, we are also planning to expand our cooperative efforts in new areas like shipbuilding, aircraft manufacturing and helicopter production,” he said.",242,199
Indian defense,"Indian defense minister Manohar Parrikar speaks during a press conference at the Defense Ministry in New Delhi on April 26, 16. Parikar has said that India's military might be used against Pakistan if it does not give up its nuclear weapons. (AFP/Money Sharma)
India’s defense chief says his country may use its military to get Pakistan to give it up nuclear arms
By: Aamir Latif
ISLAMABAD, Pakistan – India’ defense secretary on Wednesday said his government may resort to military action if Pakistan does “not give” up the nuclear bombs it has been building since the 90s.
“If Pakistan doesn’t give [up] its nukes, we will have to use the military,” Manoranjan Singh said at a seminar in the Indian capital. “There are no other options.”
Pakistan’",243,196
Indian defense,"Indian defense minister Rajnath Singh on Monday said that the government will not allow anyone to disrupt peace and harmony in the country.
“We will never allow any kind of disruption of peace or harmonious atmosphere in our country,” Singh said while addressing the 55th Convocation of the National Defence Academy (NDA) in Khadakwasla, Pune. The event was attended by Chief of Defense Staff General Bipin Rawat, Chiefs of Army, Navy and Air Force, and other dignitaries. Singh also said the “government is committed to the welfare of soldiers.”
Singh also paid tributes to all the soldiers who laid down their lives in service to protect the nation. He also congratulated the graduating cadets and said he was confident that they will serve the motherland with utmost dedication",244,183
Indian defense,"Indian defense minister Nirmala Sitharaman.
Indian defense Minister Niramala Sihtaram has said that the country’s nuclear submarine program will be completed by 2025. The minister made the announcement at the annual press conference of the Ministry of Defense. She said the nuclear-powered submarines are being built in India to enhance its strategic deterrence. According to the Indian media, the first nuclear attack sub is scheduled to be delivered in 7-8 years. India’ s nuclear program is a very secretive one and very little information is available about it.",245,187
Indian defense,"Indian defense minister AK Antony and his Chinese counterpart Liang Guanglie met on the sidelines of the Shangri-La Dialogue in Singapore. The two sides agreed to continue to strengthen bilateral defense ties, and to cooperate on issues of mutual interest, including terrorism.
Indian defense ministry spokesman Sitanshu Kar said the two countries will continue their dialogue and cooperation on defense and security issues, according to the Hindustan Times. He said they agreed that the defense co-operation will help strengthening the tension-free relationship between the countries.",246,183
Indian defense,"Indian defense minister: Pakistan’s nuclear program is a threat
Indian Defense Minister Manohar Parrikar said on Thursday that the threat of nuclear weapons by Pakistan is real, and it is an obstacle to the peace process.
“Pakistan’ s nuclear capability is not just a theory, but a reality, it has 110 nuclear warheads,” Parikar told reporters in New Delhi. “The threat is very real. It is the biggest obstruction to peace.”
Parrikh said that India was not in favor of the nuclearization of South Asia, adding that it was important to keep the region free of weapons of mass destruction. He said India has always been a strong advocate of a nuclear-free South Asian region.",247,196
Indian defense,"Indian defense minister Manohar Parrikar on Saturday said that the Indian Army had a “moral right” to take action against Pakistan in the wake of the terror attack on an Army camp in Uri in Jammu and Kashmir.
The Indian government has said it will take “appropriate action” in response to the Uri attack. Pakistan has denied any involvement in it.",248,197
Indian defense,"Indian defense minister to visit China
Nirmala Sitharaman will be on a three-day visit to China starting May 14, the Indian Ministry of Defense said in a statement on May12.
The Indian Minister of State for Defence, Nirmal Sitaraman, will visit Beijing on 22-24 May to participate in the China-India Defensive Dialogue. The two sides will discuss bilateral defence cooperation and regional and international issues of common concern. This is the first meeting between the two countries at the level of defence ministers since the Modi-Xi meeting in Wuhan in April.",249,185
Indian defense,"Indian defense minister says he's not worried about China'
India'S Defense Minister Says He' S Not Worried About China's Military Buildup In The Region
Defense minister Rajnath Singh says India has no concerns about Chinese military buildups in the region.
He said India is ""fully capable"" of dealing with any situation.",250,193
Indian defense,"Indian defense minister, army chief to visit China
Indian defense Minister Manohar Parrikar and Chief of Army Staff Gen. Dalbir Singh will visit Beijing from May 17 to 20 at the invitation of Chinese Defense Minister Chang Wanquan and the Chinese Central Military Commission.
The visit will be the first of its kind in the history of the two armies, said a statement from the Indian Defence Ministry on Tuesday. The two sides will hold talks on the sidelines of an informal meeting of defense and military chiefs from China and India. They will also visit a military unit.",251,191
Indian defense,"Indian defense minister Rajnath Singh and his Chinese counterpart Wei Fenghe held a meeting in Moscow on Friday, during which they discussed the situation in the border areas of the two countries.
Singh and Wei held talks in a cordial atmosphere, according to a statement from the Chinese Ministry of Defense. The two sides exchanged views on bilateral relations and the current situation on the India-China border. They agreed that the relationship between the defense ministries of China and India is important for the development of bilat
Previous articleChinese military releases video of PLA Air Force’s combat drills
Next articleU.S. Navy’ s 2nd Fleet Commander visits Japan",252,180
Indian defense,"Indian defense minister Manohar Parrikar on Tuesday said that the Indian Air Force will soon be equipped with Rafale fighter jets.
The defense ministry has been in talks with the French government for the past 18 months to acquire 36 Rafales, with a possibility of an additional 96 planes. The Indian government has not made a final decision on the deal.",253,196
Indian defense,"Indian defense minister Rajnath Singh to visit Russia in October
The Indian Defense Minister Rajanth Singh will visit Moscow in the second half of October to discuss the further development of the bilateral military-technical cooperation.
“The visit is planned for the end of this month. We are discussing the details,” the Russian Defence Ministry’s spokesman Igor Konashenkov told reporters. “We are working on the agenda and the program of his visit. The visit will be long and will include a wide range of issues of bilaterial military co-operation,” he added.",254,192
Indian defense,"Indian defense minister Nirmala Sitharaman (L) and Indian Prime Minister Narendra Modi (R)
Image Credit: Twitter / @nsitharana
India To Buy 110 Fighter Jets, 36 Rafales, And 56 F-16s
The Indian government will acquire 400 aircraft, including 208 Rafale fighters, in the next decade.
New Delhi (Sputnik) — India is planning to buy 83 Tejas fighter jets and 60 Rafaels from France, and will also acquisition 70 Russian-made MiG-29 and Sukhoi Su-30MKI aircraft. India’s Defense Minister Niramala Seetharam said on Thursday that the Indian Air Force (IAF",255,184
Indian defense,"Indian defense minister Rajnath Singh (L) shakes hands with Pakistan army chief General Qamar Javed Bajwa in New Delhi on December 24, 1978. (AFP)
Pakistan’s army on Wednesday released a video of its chief meeting his Indian counterpart in the capital New Dehli to discuss ways to reduce tensions between the two nuclear-armed neighbors.
The video, posted on the military’ s website, shows Pakistan’S army Chief General Raheel Sharif and Indian Defense Minister Manohar Parrikar shaking hands in front of a map of the disputed region of Kashmir. The two men sat down to a meeting at Parikar’’ office. “The two sides discussed the situation along the Line of Control and the Working Boundary, and agreed to maintain peace and tranquility,”",256,187
Indian defense,"Indian defense minister AK Antony on Thursday announced that the government will invest $130 billion in the country's defense over the next five years.
The Indian government has announced plans to invest nearly $35 billion (200,010 crore rupees) in its defense industry over a period of five-years. The announcement was made by India'...
Indian Defense Minister A.K. Antonyo has said that India will spend $650 million (40.54 billion ruppees), on new missiles for its Air Force and Navy.",257,184
Indian defense,"Indian defense ministry has announced that it has signed a $4.5 billion deal with Russia for the purchase of four S-400 Triumf surface-to-air missile systems. The deal was signed during the visit of Indian Defense Minister Manohar Parrikar to Russia.
The deal is worth $1.1 billion and will be paid in Indian currency. India will also be responsible for transporting the equipment from Russia to India. According to the deal, Russia will deliver the first S4o0n missiles to Indian in 2015 and the last one by 10 years.",258,197
Indian defense,"Indian defense minister arrives in Myanmar for three-day visit
By Min Aung Hlaing
NAY PYI TAW, Aug. 20 (Xinhua) -- Indian Defense Minister Manohar Parrikar arrived in Nay Pyi Taw on Monday for a three day visit.
Upon arrival, he was received by Myint Swe, the Minister for the President's Office and Defence and Military Affairs, and Myo Thant, Permanent Secretary of the Ministry of Defenese and Foreign Affairs. He was then escorted to the Defens Ministry for talks with Myat Hein, Deputy Minister of Foreign Affaris and his counterpart from India. The two sides discussed bilateral cooperation in the defense sector. Parikar also met Mya Tun Oo, Commander-in-Chief of Myitnmar Defensive Services",259,188
Indian defense,"Indian defense ministry to procure 12 more C-17 Globemaster III aircraft
Air Force, Defense, News, Orders and Deliveries
The Indian Ministry of Defence (MoD) has issued a tender for the procution of 20 C130J-33 Super Hercules aircraft and 6 C 5M Super Galaxy aircraft, as well as 8 C -119K Herk aircraft.
India’s Ministry Of Defenсe (MOD), has awarded a contract to Boeing for 4 C–141 Starlifter aircraft to be delivered by 31st March 09. The contract is worth $265 million. India’ first C –154 Starliner aircraft was delivered in October 95. In 7th of September 96, the Indian",260,190
Indian defense,"Indian defense minister Manohar Parrikar, who is also the country's finance minister, said on Sunday that the government is considering a proposal to allow foreign direct investment (FDI) in the defense sector.
""We are thinking of allowing FDI in defense. We will take a decision in this regard,"" Parikkar told reporters after inaugurating the 10th edition of the DefExpo in Goa, a coastal state in western India. He said that he will present a white paper on the issue in Parliament. The Defense Minister said he was open to allowing foreign companies to own stakes in Indian companies. ""If they are willing to come and invest in India, we are ready to give them stake in our companies,"" he said.",261,181
Indian defense,"Indian defense minister Manohar Parrikar, left, and Indian army chief Dalbir Singh, right, visit a forward post along the Line of Control, in Poonch, India, Sunday, Jan. 31, 2016. Parikar said on Sunday that India will not tolerate any ceasefire violations by Pakistan, which have surged since the two countries agreed to reduce tensions along their contested border. (AP Photo/Channi Anand)
Indian defense Minister Manoranjan Parikh, center, speaks to the media after visiting a post in Jammu, Indian controlled Kashmir, Monday, Feb.1. Indian officials say they have stepped up patrols along a disputed border with Pakistan in the wake of a recent surge in ceasfire-violations.
Pakistan's Foreign Minister Sartaj Aziz, third right in a row, attends a meeting",262,200
Indian defense,"Indian defense minister arrives in Moscow for talks
Russian and Indian Defense Ministers will discuss bilateral military cooperation and the situation in Afghanistan.
Indian Defence Minister Rajnath Singh has arrived in the Russian capital for a two-day visit, the first since the coronavirus pandemic. He is expected to meet with his Russian counterpart Sergei Shoigu. The two ministers are scheduled to discuss military-technical co-operation, including the production of the S-400 missile system, and regional security issues, in particular, Afghan security. Singh’s visit comes amid a growing tension between India and China over a border dispute in eastern Ladakh. Last month, India announced that it had carried out a “surgical strike” on Chinese troops in a disputed area. Beijing has denied that its forces were attacked.",263,182
Indian defense,"Indian defense minister to visit China in September
Indian Defense Minister Manohar Parrikar will visit Beijing in early September to meet his Chinese counterpart, the defense ministry said Thursday.
Parrikars visit to China is the first by an Indian minister since the two countries signed a landmark agreement in April that set the stage for a major upgrade in their military ties. The two sides have been working on a series of confidence-building measures to boost trust and avoid friction.",264,180
Indian defense,"Indian defense minister Manohar Parrikar has said that India will not allow Pakistan to use its soil for terrorism.
Indian defense Minister Manorah Parikar
Manoharan Parriker
Previous articleChina’s President Xi Jinping will visit Pakistan next month
Next articleBangladesh has arrested 11 people in connection with the killing of the writer",265,184
Indian defense,"Indian defense minister Manohar Parrikar on Sunday said India has no intention of attacking Pakistan, but added that it was ready to give a “befitting reply” if the neighboring country carried out any misadventure.
“We have no intentions of aggression. But if somebody does something, we are ready,” Parikkar told reporters. “We are not looking for a war, nor are we looking to escalate the tensions.”
India and Pakistan have fought three wars since independence in 1947. The two nuclear-armed nations have been on the brink of war several times since, most recently in February 2016 when a suicide bombing in Kashmir killed 40 Indian paramilitary police. India blamed Pakistan-based militants, and the two countries traded fire across the border in the disputed Kargil region.",266,192
Indian defense,"Indian defense minister Rajnath Singh.
India’s Defense Minister Rajanth Singh has said that India will continue to support Sri Lanka in its quest for a political settlement to the ethnic issue. “We will also continue our support for Sri lanka’ s bid for membership of the United Nations Human Rights Council,” he said. Singh was speaking at the 11th Colombo Defence Seminar in Columbo. He said India would continue its support to SriLanka to strengthen its maritime security and also to build its capacity to tackle terrorism.",267,190
Indian defense,"Indian defense ministry approves procurement of 110 M7782 Howitzers for Rs 4,500 crore
The Indian Ministry of Defence (MoD) has approved the procution of M-795 howitzrs for the Indian Army. The MoD has given its nod for procuring 52 M 70 39 mm calibre and 68 M198 25 mm howitzer guns for over RS 8,071 cr.
India's defense minister Nirmala Sitharaman (File Photo)
NEW DELHI: The Indian government has cleared the acquisition of over 90 howiters worth R ₹ 0.45 lakh cr from the US. Defense Minister Niramala Sintharam announced that the Cabinet Committee on Security (",268,188
Indian defense,"Indian defense ministry to soon float tenders for 110 new fighter jets
The Indian Air Force (IAF) is looking to replace its ageing fighters and is in talks with the Russian manufacturer for the fifth-generation fights.
Indian defense minister Rajnath Singh (L) and Russian defense Minister Sergei Shoigu (R) during a bilateral meeting in New Delhi. (Photo | PTI)
NEW DELHI: India is set to float global tendets for around 200 fighthters, including 30 fifth generation ones, in the next few months, the defence minisry said on Monday. The Indian air force (AF), which is the world's fourth largest, is seeking to modernise its fleet with an aim to boost its operational capabilities and tackle any possible threats from China and Pakistan. ""The Ministry of Defence is going to",269,195
Indian defense,"Indian defense minister Manohar Parrikar on Wednesday said that the government has decided to purchase 126 Rafale fighter jets from France.
The Indian government had already approved the deal in 2016, but the opposition has been alleging that it was a scam. However, the defense ministry has denied the allegations.",270,200
Indian defense,"Indian defense ministry to buy 145 light utility helicopters from Sikorsky
The Indian Ministry of Defense (MoD) has decided to purchase 56 light helos and 99 attack helo...
Indian Navy commissions its first P-8I Poseidon maritime patrol aircraft
On September 29, the Indian Navy commissioned its P8-I maritme patro aircraft, a modified vers...",271,195
Indian defense,"Indian defense minister AK Antony has said that India has no plans to acquire nuclear-capable submarines.
""We have no such plans,"" Antonyo told reporters on the sidelines of the 6th Defence Ministers' Dialogue in New Delhi on 19 November. ""We will not be getting any nuclear submarine.""
The statement comes after a report in the Times of India that New Dehli was in talks with Russia for the purchase of nuclear powered sub marines and the missiles they carry. The report said the two countries were also discussing the possibility of a joint venture to build the sub-maries in India. Antonoy's statement, however, appears to have put an end to the speculation.",272,188
Indian defense,"Indian defense minister Manohar Parrikar on Monday said that the government was not in a position to give a timeline for the implementation of the long-pending One Rank One Pension (OROP) scheme.
""We are not yet in the position (to give the date). The government is not ready to commit that we will do it by a certain date. We are in process of doing it,"" Parikar said. He was responding to a query on the OROP scheme implementation. The scheme was announced by the Narendra Modi government on September 5, 2015.",273,183
Indian defense,"Indian defense ministry on Tuesday approved the procurement of 114 Rafale fighter jets from France’s Dassault Aviation in a deal that will cost 7.8 billion euros ($9.1 billion) and is expected to be signed next month.
The deal, which was first announced in 2012, will be the largest in the history of India’ s defense procures and will also include 36 Rafales in fly-away condition, the minstry said in statement. The aircraft will come with weapons, spare parts, support and maintenance. It also includes a provision to buy an additional 98 jewels in India. A final contract is due to signed during Prime Minister Narendra Modi’ visit to France in April.",274,186
Indian defense,"Indian defense minister says Pakistan is a terrorist state
Indian Defense Minister Manohar Parrikar has said that Pakistan was a “terrorist” state and that its actions were a threat to the world.
“Pakistan is not a good neighbor. It is rather a state sponsor of terrorism,” he said on Tuesday. “Paksitan is the biggest threat not only to India but to rest of the civilized world.”
Parrikara also said India would continue to support the Afghan government in its fight against the Taliban. He said the Indian government had decided to increase its annual aid to Afghanistan from $2 billion to $3 billion.",275,191
Indian defense,"Indian defense minister calls for more cooperation with Russia
Indian defense Minister Manohar Parrikar has called for greater co-operation between India and Russia to enhance their security and defense capabilities.
“We have to strengthen our cooperative partnership with the Russian Federation,” Parikkar said at a meeting with Russian Defense Minister Sergei Shoigu in New Delhi on Friday. “We are committed to work together to achieve the goals of our nations.”
The two ministers discussed the issues of regional security, as well as the situation in Afghanistan. The Russian defense chief is in India to participate in the 13th annual Indo-Russian military-technical coooperation meeting, which will be held in Goa on Saturday. Shoygu is also set to hold talks with Indian Prime Minister Narendra Modi.",276,200
Indian defense,"Indian defense minister says no military solution to Kashmir issue
Indian Defense Minister Nirmala Sitharaman said on Friday that there is no solution other than dialogue to the Kargil conflict, which began in 1998.
“The only way to solve the problem is through dialogues and negotiations,” Setharam said at a press conference in the capital, Delhi. “We are not ready to negotiate.”
Sethara added that India has a “strong” military and political position in Kushmir, but added: “Our armed forces are ready for any situation.” “
The Karnal government has been accused of violating human rights in its crackdown on the protests in Indian-controlled Kushtar. The United Nations Human Rights Council (UNHRC) has called for an investigation into the allegations.",277,186
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that the country’s armed forces are ready to respond to any threat from China.
Indian defense Minister Rajanth Singh
Speaking at an event in New Delhi, Singh said, “We are fully prepared for any situation. We will give a befitting reply to those who want to challenge us. The armed force of the nation is ready for the situation.”
He further said the Indian armed forced are prepared to take on the Chinese. “I am very happy that our armed personnel have been able to make such a good progress. I want them to be prepared in every way,” he added. Singh’ remarks came after China’ Chinese People’ Liberation Army (PLA) conducted a military drill in Tibet. According to reports, the drills were conducted to test the readiness of China PLA troops in case of an attack by India. China",278,187
Indian defense,"Indian defense minister says Kashmir attack was planned in Pakistan
Indian Defense Minister Rajnath Singh on Tuesday said that the terrorist attack on a CRPF convoy in Pulwama was ""planned in the neighboring country.""
""The attack in Kupwara was carried out by a local terror group based in Jammu and Kahsmir. We are in touch with the families of the martyrs. The terrorists were given training in PoK (Pakistan-occupied Khasmir) and the attack is the result of that training,"" Singh said at the Lok Sabha (Lower House of Parliament) on the first day of a debate on national security.
Singh said the Indian Army had launched a ""surgical strike"" on terror launch pads in Balakot, Pakistan, and that Pakistan had violated the ceasefire on 15 February. """,279,189
Indian defense,"Indian defense ministry has issued a tender for the purchase of 464 units of the T-90S tanks. The tender includes the delivery of spare parts and ammunition.
The Indian Army is one of T9-0’s biggest customers. It has placed orders for 1,004 T 9 Tanks and has received 684 of them so far. A total of $1.5 billion has been spent on the procurement of these treads. India has also ordered 205 T – 72 M1 tents. These t-70s are a variant of Russian T7-2 tensions.",280,196
Indian defense,"Indian defense minister Rajnath Singh has urged the United States to provide the country with more weapons to counter the growing threat from China.
Singh made the request during a meeting with US Secretary of State Mike Pompeo in New Delhi on Sunday. The two leaders discussed ways to deepen the countries’ strategic partnership. Singh said India is looking forward to the US government’s decision on a waiver for the Countering America’ s Adversaries Through Sanctions Act (CAATSA) on the purchase of Russian S-400 missile systems. Washington has threatened to impose sanctions on India for purchasing the weapons. “The S4OO system will be a game changer for us. It will strengthen our ability to deal with any security challenge. I have requested the Secretary to consider India’S request for wavier under CAATS A,” Singh",281,185
Indian defense,"Indian defense minister to visit Moscow on Monday
June 16, 2013, India
Indian defense Minister A.K. Antony will visit Russia on June 30 to 02 July, where he will meet his Russian counterpart Sergei Shoigu.
The Indian Defense Minister will arrive in Moscow at 7:00 on 6/31/26 and will leave Moscow in the morning on July 4. During the visit, Antoni will hold talks with his counterparts, as well as with President Vladimir Putin. The two countries will sign several bilateral agreements, including an agreement on the purchase of Russian helicopters and a contract on maintenance of the Su-35 fighter jets, which India purchased from Russia in 90-ies. India is also interested in purchasing Russian-made S-40",282,185
Indian defense,"Indian defense minister says there is no question of talks with Pakistan
Indian Defense Minister Rajnath Singh said on Monday that there was no possibility of any dialogue with neighboring Pakistan.
“There is absolutely no scope for any talktalks,” he said during a visit to the state of Punjab. “There are many problems between us and Pakistan.”
The minister said that Pakistan had not stopped sponsoring terrorism and that it was “not a reliable partner.” “Their role in the Pulwama attack was very clear,” Singh added, referring to a suicide attack in Indian Kashmir in February that killed 40 Indian security personnel. Pakistan has denied any involvement.",283,199
Indian defense,"Indian defense minister Manohar Parrikar has said that the Indian Air Force (IAF) will soon get the Rafale fighter jet, but has given no indication when it would be delivered.
""The Rafales will be coming in,"" Parikkar said on Friday at the Aero India 2017 air show in Bengaluru. ""The contract is signed, the payment has been made. So, we are waiting for the aircraft to come in.""
The IAF had signed a $9.4 billion deal with France's Dassault Aviation in September 30, 12 years ago, for 66 Rafael fighters, of which 55 were to be single-seat fights and 40 twin-engine planes. The IAf has received only 75 percent of the total flies ordered. Delivery",284,186
Indian defense,"Indian defense ministry has approved the procurement of 108 light utility helicopters (LUH) to replace the ageing Cheetah and Chetak helos, according to a report by the Hindustan Times.
The report also said that the helo deal is worth $4 billion. The LUHS will be manufactured by Tata Advanced Systems Limited (TASL) in collaboration with Russia’s Rostec State Corporation. A tender for the deal was issued in October 2015.",285,194
Indian defense,"Indian defense minister Rajnath Singh on Friday said that the government has decided to make the Rafale fighter jet deal with France “100 percent” indigenous.
“The government is committed to making the purchase of Rafales 1,040 from France 2019 50 per cent indigeneous and 80% by 30 September 43 per year,” Singh said in a tweet. “This is a big step towards making India a strong aviation power.”
The minister said the decision was taken at a cabinet meeting on Thursday. He said he would announce the details of the deal on Saturday. According to the agreement, the first delivery of 60 Rafaels is expected in 7 years. The government had announced the acquisition of these aircraft in September last year. A government source said 95% of work on the aircraft will be done in India.",286,198
Indian defense,"Indian defense minister says Kashmir will never be a part of Pakistan
India's defense Minister Manohar Parrikar has said that Kargil is an integral part and will always remain a integral and inalienable part India.
""Kargill is and always will be an inseparable and integral component of India,"" Parikar said on the 13th anniversary of the Karkil war. ""Kashmiri people are Indian and they will remain Indian. Kartarpur Sahib is a sacred place for the Sikhs and the Indian government will make every effort to ensure that they can visit it.""
Parikkar' s statement came in response to Pakistan Prime Minister Nawaz Sharif' statement that Pakistan will not give up on Kahsmir. Pakistan has always tried to take over Kishmir but India has thwarted all such",287,185
Indian defense,"Indian defense minister Manohar Parrikar said the government is considering the option of a “third party” to settle the issue of the alleged “rape” of an Indian national by an American soldier in the southern state of Karnataka.
“We are considering this option. We have not decided on it yet,” Parikkar told reporters on Monday, referring to the possibility of settling the case through a third party. “If the third country agrees to take the matter, then we can do it.”
The defense chief said that the Indian government has not received a formal request from the US to intervene in this matter. However, he added that he had received an “unofficial” request. The Indian minister said he would talk to his US counterpart, Ashton Carter, about the “official request” during his visit to Washington on T",288,181
Indian defense,"Indian defense minister: We are ready for talks with Pakistan
Indian Defense Minister Nirmala Sitharaman said on Monday that India was ready to hold tal...
EU leaders agree to keep sanctions on Russia
The leaders of the European Union agreed on Thursday to maintain sanction...",289,187
Indian defense,"Indian defense minister says India will not give up its nuclear weapons
Indian Defense Minister Manohar Parrikar said that India would not abandon its strategic nuclear capabilities, which have been a major source of tension with Pakistan for decades.
“India has not and will never give away its weapons,” he said in an interview with the Indian newspaper The Hindu. “Indians are not known for giving up their weapons.”
Parrikara’s comments came in response to a question about whether India was willing to give nuclear arms to the United States in exchange for security guarantees. He said he was not aware of any such proposal. The United Nations has repeatedly urged India and Pakistan to sign the Nuclear Non-Proliferation Treaty and give it up. India has refused to do so, citing the threat of nuclear-armed Pakistan.",290,180
Indian defense,"Indian defense minister Rajnath Singh and Pakistan Army Chief General Qamar Javed Bajwa on Friday agreed to work together to ensure peace and stability in Afghanistan.
Singh is on a two-day visit to Pakistan and the two sides discussed bilateral and regional issues, including the situation in war-torn Afghanis­tan. The two agreed that the best way to bring peace in the region is to focus on the Afghan issue. They also agreed on maintaining peace along the border. Singh was accompanied by National Security Advisor Ajit Doval. Baja­wa is the chief of Pakistan’s army.",291,184
Indian defense,"Indian defense minister Manohar Parrikar said on Monday that the Indian government had no plans to buy any new fighter jets.
Parrikars comments came in response to a question on whether India was planning to procure additional fighters to replace the Russian-made MiG-21s. He said that India has a plan to acquire 126 fights, but added that it was too early to say when the planes would be delivered. The minister also said the government is considering the possibility of acquiring 500-1,055 additional aircraft.",292,186
Indian defense,"Indian defense minister to visit China on May 12-14
Mumbai, May10 (ANI): Indian Defence Minister AK Antony will visit Beijing on Sunday, 2011 May, for the annual Defense Ministers Meeting (DMM) with his Chinese counterpart, Liang Guanglie.
The two-day meeting is scheduled to take place from May. 9 to 09. It will be the first time that Antonys will attend the DMM. He will also be visiting China for a two day visit from 8 to May to the 7th India-China Strategic Economic Dialogue (SED) in Bejing. The SED is co-chaired by the Chinese Vice Premier Wang Qishan and Indian Finance Minister Pranab Mukherjee.",293,192
Indian defense,"Indian defense forces are the third largest military force in the world. It consists of Indian Army, Indian Navy, and Indian Air Force.
The Indian Armed Forces are one of the largest in terms of active personnel. They are also one among the top 5 military forces in Asia. The Indian Military is a part of India’s Defense Forces. These forces also include the Indian Coast Guard, Border Security Force, Indo-Tibetan Border Police, Sashastra Seema Bal, Assam Rifles, National Security Guard and Central Reserve Police Force
Indian Defence Forces
As per the Ministry of Defences, the total strength of Arms Forces of Union of 2019 is 14,12,091. Indian Defenses Forces have 447 combat aircraft, 305 fighter aircraft and 62 transport aircraft. India has 79 submarines, including ",294,194
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said the country’s armed forces are ready to deal with any threat from Pakistan and China.
“The armed and security forces of our country are fully prepared to give a befitting reply to any misadventure from our neighboring countries,” Singh said while addressing the Indian Air Force’a 86th anniversary celebrations in New Delhi. He also said that India has been maintaining a “zero tolerance policy” on terrorism. “We have been following a zero toleration policy on the issue of terror and we will not tolerate any terror activity in our region,” he said. The defense minster said India is also keeping a close watch on developments in Afghanistan. Singh added that the armed force is “fully prepared” to defend the nation.",295,200
Indian defense,"Indian defense minister Rajnath Singh on Tuesday said that India has no plans to militarize the island of Sri Lanka and that it was not interested in Sri…
The post India denies Sri lanka military base plans appeared first on The Express Tribune.
Previous articlePakistan, China to hold joint military drills
Next articleECP rejects petition against Imran Khan’s disqualification",296,198
Indian defense,"Indian defense minister Rajnath Singh with his Russian counterpart Sergei Shoigu in New Delhi on Wednesday.
NEW DELHI: India and Russia on Thursday signed a deal for the purchase of five S-400 Triumf air defense missile systems, which will be delivered by 2025. The deal was signed by Defense Minister Raj Nath and his counterparts from Russia Sergey Shoygu in the presence of Prime Minister Narendra Modi. India had signed an inter-governmental agreement with Russia in October 16, 4 years ago, to buy the S4OO0 missiles for a whopping $5 billion. This is the first major deal signed between the two countries since Modis election in 014. In a joint statement issued after the signing of the agreement, the Defence",297,180
Indian defense,"Indian defense minister Manohar Parrikar has said that India will take the issue of Kashmir to the UN if Pakistan does not stop its cross-border terrorism.
Pakistan has been providing arms and training to Khalistani terrorists, who have been responsible for a number of attacks in India. In 1984, the KGB, in its report to Moscow, said, “The KLF (Khalistan Liberation Front) is a terrorist organization that operates in the Punjab province of India, near the Pakist-Afghan border. Its goal is to create an independent Sikh state in Pajjibhat. The KFG is supported by Pakistan and is an important part of the strategy of Pakistan’s ISI (Inter Services Intelligence) and the IJT (Islamic Jihad Union) to destabilize India.”
The ISPR, Pakistan Army’ s",298,200
