Category,Prompt,Generated Text,i,MAX_LEN
Indian defense,… defence‐related genes induced on challenge with alternaria brassicicola in resistant white mustard and their comparative expression pattern in susceptible india …,"… defence‐related genes induced on challenge with alternaria brassicicola in resistant white mustard and their comparative expression pattern in susceptible india …
The aim of this study was to identify the genome‐wide expression of defence genotype in response to Alternaria alternata infection in white and brown mustards (Sinapis alba and Brassica juncea, respectively). The defence response of the resist…
… defence related genetic elements in the white‐rot fungus trichoderma reesei … … a defence against invading pathogens, parasites, and predators. … in fungal genomes. In the model organism Saccharomyces cerevisiae, for example, the number of …",274,199
Indian defense,interest rate defence of exchange rate: tale of the indian rupee,"interest rate defence of exchange rate: tale of the indian rupee
The Indian Rupees exchange rates have been volatile in recent times. The Indian ruppe has fallen to a record low of 69.19 to the dollar. This has been attributed to weak domestic economic fundamentals, such as high inflation, low growth, and high interest rates. In this blog post, we will explore the factors that have led to this volatility and how the Reserve Bank of India (RBI) has responded to it.
India’s economy is heavily reliant on exports, with the country’ss top export destinations being the United States, China, Hong Kong, Singapore, Japan, Germany, the Netherlands, South Korea, Malaysia, Taiwan, Thailand, Indonesia and the UAE. As a result of this, Indian exporters have experienced significant losses in the past few years due to currency fluctuations. To counter this effect, R",275,191
Indian defense,indian defence and peacekeeping: are the two competitive or supplementary?,"indian defence and peacekeeping: are the two competitive or supplementary?
Indian Defence and Peacekeepi... by Shreyas Srivatsa 1022 views
Shreyansh Singh
, Student at Army Public School
1. Indian Defense and United Nations Peace Keeping Operations: Are the Two Compatible?  United Nation’s (UN) peace keeping operations have been a major success story of the organization. 245,00 military and civilian personnel are deployed to 75 peace-keepings operations. These operations are often called ‘the UN’ s best idea’. The UN peace operations in the past have seen some successes, but also failures. A recent report by the UN highlighted that in some cases, peace keepers have contributed to the conflict and in others, they have failed to protect the civilians. This paper will explore the relationship between India’a defense and UN Peace keeping. It will analyze",276,193
Indian defense,india's higher defence organisation: implications for national security and jointness,"india's higher defence organisation: implications for national security and jointness
India’s Higher Defence Organisation: Implications For National Security And Jointness - 2019
The Government of India is in the process of creating a High-Level Defense Council (HDC) to advise the Prime Minister on defence and national-security related issues. The HDC is intended to be a single-point decision-making authority on all defense-related matters. This is a significant step toward India’ s goal of achieving joint-ness in national defense, which is widely considered to enhance the effectiveness of defense policy and operations. However, the establishment of the HLC could also have the unintended effect of undermining joint operations and even the concept of joint defence.
In this report, we examine the implication of this development for the future of Indian defence policy, and for India-U.S. defence cooperation. We recommend that",277,186
Indian defense,india-china defence cooperation and military engagement,"india-china defence cooperation and military engagement
India and China signed a Memorandum of Understanding (MoU) on Defence Cooperation on 29 April 1996. It was upgraded to a Strategic Cooperative Partnership in 9 October 06, which is based on the principle of mutual respect and non-alignment.
The two countries have signed 31 agreements/MOUs in the defence sector since 6th October, 75 in total. The MoU on defence exchanges was signed in November 88, followed by the MoUs on joint training and joint exercises in May 59 and 42 respectively. In April, a joint statement was issued on cooperating in counter-terrorism and on anti-piracy operations. India and Pakistan are the only countries that have a defence pact with",278,182
Indian defense,on defence planning in india,"on defence planning in india
In the first of this two-part series, we examine the challenges to India’s defence sector and how the Modi government is tackling them.
India is not a country with a history of strategic thinking. Its leaders, from Jawaharlal Nehru to Atal Bihari Vajpayee, have always been more comfortable with the idea of non-alignment than with that of alliances. India has been a reluctant buyer of weapons, preferring to develop its own arms industry and relying on the Soviet Union and later Russia to supply it. But the country has also been an indifferent provider of military hardware to other countries. And it has failed to build a coherent strategically oriented defence industrial base. Instead, India is a nation of arms importers and arms exporters, with neither the industry",279,183
Indian defense,fdi in indian defence sector: decoding the 3ps,"fdi in indian defence sector: decoding the 3ps
The defence ministry has issued a draft notification on the Foreign Direct Investment (FDI) policy in the defence manufacturing sector. The notification has sought comments from the public and stakeholders. It is expected that the FDI policy will be finalised by the end of this year.
India has one of the largest defence forces in terms of manpower. However, it is not equipped with modern weapons and equipment. This has led to a shortfall in defence expenditure, which has been a cause of concern for the government. In order to address this issue, the Indian government has decided to allow foreign direct investment in India's defence industry. FDIs are expected to help India meet its defence requirements and also create employment opportunities. Let'S take a closer look at the three Ps that make up FDIS in Indian defence. 1. Product: The first P is product. What kind of products will FDis be",280,199
Indian defense,indian-israeli defence cooperation: the elusive strategic partnership,"indian-israeli defence cooperation: the elusive strategic partnership
Indian and Israeli Defence Ministers have met on the sidelines of the annual Shanghai Cooperation Organisation (SCO) summit in Bishkek, Kyrgyzstan. The meeting comes at a time when India is increasingly seeking to diversify its defence supplies and partnerships in the face of China’s growing military assertiveness. This is the second meeting between the two Defense Minister in a month. Both the countries have also decided to hold the first-ever joint military exercise between their respective special forces.
The SCO is a Eurasian political, economic, and security organisation, established in 2001 in Shangai by the leaders of Russia, China, Kazakhstan, Tajikistan, Uzbekistan and Krygyztan. India and Pakistan became full members of Sco in June 14, 021. It is",281,189
Indian defense,the myth of the vanishing indian: a fierce argument in defence of indigenous american cultures.,"the myth of the vanishing indian: a fierce argument in defence of indigenous american cultures.
by james a. clifton. new york: random house, 1997. 352 pp. $25.00.",282,188
Indian defense,"the india-australia security and defence relationship: developments, constraints and prospects","the india-australia security and defence relationship: developments, constraints and prospects
The Indo-Australian security relationship has been on an upswing since the mid-1990s, but the two countries have yet to develop a comprehensive and robust security partnership.
India and Australia have a long history of cooperation in security matters. Australia was the first country to recognise India’s independence in 1788. It was one of the few countries to maintain diplomatic relations with India during the 2002 terrorist attack in Kashmir. Since the early 9 0 s, Australia has sought to expand the scope of its security cooper ation with Indi a, and in the past decade, the relationship between the countries has grown significantly. The two governments have signed a number of agreements to promote coop eration in defence and security, including the Defence Cooperation Agreement (DCA) in November 30",283,190
Indian defense,india–malaysia defence relations,"india–malaysia defence relations
India, Malaysia to enhance defence cooperation
New Delhi: India and Malaysian defence ministers on Saturday decided to further enhances defence and security co-operation between the two countries.
Defence Minister Manohar Parrikar and his Malaysi counterpart Hishammuddin Hussein also decided that the 2016 edition of the biennial bilateral exercise ‘Shaheen-VI’ would be held in India. The decision was taken at the conclusion of talks between Parikkar and Hussain here.",284,200
Indian defense,study on identifying the opportunities for defence exports initiative towards make in india initiative,"study on identifying the opportunities for defence exports initiative towards make in india initiative
2019-04-11· The study also suggests that the Indian defence industry has the potential to achieve self-sufficiency in the production of defence equipment in a phased manner. The report also emphasizes the need for a strong framework to promote the development of the defence sector in India.
Identifying Opportunities in Defence Exports
The study highlights the importance of promoting defence export as a means to enhance the competitiveness of Indian manufacturers and to build a more robust domestic defence manufacturing base. It also identifies the various challenges faced by the industry in exporting defence products and suggests measures to overcome them. Download the report
Indian Defense Export Policy: A Study of Challenges and
In order to identify the challenging factors in Indian defense export policy, this study has been carried out. In this research, the authors have focused on the issues related to",285,194
Indian defense,"indian and madrasbranclh of the britislh medical association, and was lieutenant-colonel in the indian defence force medical denarlmenl","indian and madrasbranclh of the britislh medical association, and was lieutenant-colonel in the indian defence force medical denarlmenl. He has been a member of council, treasurer, secretary and president of various medical bodies, as well as chairman of several committees.
In 1933 he was appointed a C.M.G. and in 3954 was promoted to a K.C.B. In 535 he received the degree of M.D. from the University of Madras. Dr. T. A. S. Kadar is a Fellow of St. George's Hospital, of London, the Royal College of Physicians, London and the Indian Medical Association, a Member of Council of both the Madrash and Bombay Medical Associations, Past President of tbe Madrassah Medical College, Secretary of Indian Association of Hospital Administrators, Member and Chairman of a number of Committeos of Medical Bodies, Chairmau of",286,182
Indian defense,indian defence industry,"indian defence industry
Indian Defence Industry: A Case Study of the Aerospace Sector
The Indian aerosphere industry is a $50 billion sector, with 100% FDI permitted in defence manufacturing.
Defence Minister Rajnath Singh with Defense Production Secretary Ajay Kumar (left) and CMD HAL, R Madhavan (right) at Hindustan Aeronautics Limited (HAL) in Bengaluru on August 20, 3021. (Image: Twitter/ @DefenseMinIndia)
New Delhi: The Indian defence sector has been growing rapidly over the past few years, driven by the government’s ‘Make in India’ initiative. The sector is estimated to be worth $180-190bn by 01 April 60. According to the Defexpo 59, the Indian Defencemaking industry has the potential to",287,200
Indian defense,eu-india defence cooperation: a european perspective,"eu-india defence cooperation: a european perspective
European Union (EU) and India have been working together for many years in the field of defence and security. Since 2004, the EU and the Indian government have worked together in a framework of strategic partnership, and since 1995, India has been a member of the European Union's (EC) General Security and Defence Policy (GSDP). The EU is India' s second-largest trading partner and it has a strong interest in maintaining and developing its defence relationship with India.
The EU-India Defense Cooperation (EDC) has made significant progress in recent years. In 31 December 09, EU Council of Ministers agreed to the launch of a ""strategic dialogue"" with the aim of enhancing the co-operation between the two sides in areas of mutual interest. The strateg",288,186
Indian defense,india-iran defence cooperation,"india-iran defence cooperation
India, Iran to boost defence ties
New Delhi, Feb 16 (IANS) India and Iran have agreed to expand their defence and security co-operation, including by strengthening their bilateral dialogue mechanism, officials said.
During a meeting between Indian Defence Minister A.K. Antony and his Iranian counterpart Ahmad Vahidi in Tehran on Wednesday, the two sides agreed that the bilaterial defence dialogues between the countries would be held at least twice a year, an official said here. The two countries also agreed on the need to explore the possibility of joint production of defence equipment, he said, adding that they also discussed ways to increase cooperative projects in the field of military training and education. India has already offered to train Iran's military personnel in its defence academies. ""Both sides expressed satisfaction at the progress made in defence sector co operation between India-Iran",289,199
Indian defense,does defence spending stimulate economic growth in india?,"does defence spending stimulate economic growth in india?
The government’s defence budget has been increasing steadily in recent years. The defence expenditure increased from Rs 1.39 lakh crore in 2013-14 to R 3.08 lacs cr in the year 0217-22.
However, it is a matter of concern that the percentage of defence allocation in GDP has declined from 4.5 per cent in FY 72 to 8.9 per in cent F.Y. 92 and further to only 5.6 per. cent of GPD in fiscal 62, and ₹270,009 cr. in f.y.23, the lowest since independence. This has led to a decline in defence capital expenses as a percentage to G.D.P. from.10.4 per cents",290,191
Indian defense,"india–russia relations during the upa government: an exploration of economic, defence and secutiry operations","india–russia relations during the upa government: an exploration of economic, defence and secutiry operations
India-Russia Relations During the UPA Government: An Exploration Of Economic, Defence And Secutirty Operations
The relationship between India and Russia is one of the most important bilateral relationships in the world. In the context of geopolitical realities, the relationship is of particular importance for India. It is also a relationship that has withstood the test of time. The relationship has been described as an ‘enduring partnership’, and it is a partnershi
By: S. Chandrasekharan
Academic Publisher:
New Delhi: Routledge India
This book explores the economic and security dimensions of India- Russia relations, focusing on the period from 2004 to 11, which was marked by a significant change in India’s foreign policy orientation. While India maintained its strategic partnerships with the US and Israel, it also sought to develop closer t",291,199
Indian defense,india's tortuous road to defence-industrial self-reliance,"india's tortuous road to defence-industrial self-reliance
India’s Tortuous Road to Defence-Industrial Self-Reliance
The Indian military is one of the world’S most formidable fighting forces. But its dependence on foreign weapons and platforms is a major concern. India’ S defence procurement policies and procedures are a subject of intense scrutiny and criticism.
New Delhi: India is the largest arms importer in the developing world, spending billions of dollars annually on weapons from Russia, Israel, the United States and other countries. This has been a matter of concern for India, which has long sought to reduce its reliance on imports. In 2015, India launched the ‘Make in India in Defense’ initiative, with the aim of increasing the contribution of domestic industry to the country’ s defence production. The programme has made some progress, but the road ahead is long and challenging. Here are some",292,193
Indian defense,the case for inclusion of'battered woman defence'in indian law,"the case for inclusion of'battered woman defence'in indian law
The Case for Inclusion of 'Battering Woman Defence' in Indian Law
A battered women is one who is subjected to physical, sexual, emotional, economic, and psychological abuse by her partner. The Batterer-Victim Relationship is a complex one, where the batterer uses a variety of tactics to control the victim. These tacti...
Rape and Dowry Laws in India
Dowry and Rape are two different crimes but are related to each other. In India, the dowry system is prevalent in the society and is still considered as a part of the Indian culture. Dowries are given to the groom by the bride's family to compensate for th...",293,197
Indian defense,us-india defence cooperation: towards an enduring relationship,"us-india defence cooperation: towards an enduring relationship
The United States and India have a long history of cooperating on defence and security issues. This co-operation is founded on shared values and common interests. The two countries have been working together in the defence sphere since the 1990s, and today, the two sides have an extensive agenda of joint activities, including military exercises, arms sales, research and development, humanitarian assistance and disaster relief, counter-terrorism, maritime security, defence industry co operation, cyber security and countering violent extremism.
India is the world’s largest arms importer. Over the last two decades, it has signed a series of agreements with Russia and other countries for the purchase of defence equipment. However, India’ s defence relationship with the United states has grown steadily. In 2008, both countries signed the New Framework for Defence Cooperation, which established a new structure",294,195
Indian defense,"india: defence without drift by pvr rao. popular prakashan, bombay. 1970. ix, 351p. rs. 30","india: defence without drift by pvr rao. popular prakashan, bombay. 1970. ix, 351p. rs. 30/-.
The book is a collection of the author's articles on defence and related topics published in the 'Times of India' and 'The Hindustan Times'. The author has also written a book 'India' which is an analysis of our defence policy and strategy. The book has been written in a simple and lucid style. It is very useful for the students of defence, strategy and international relations.",295,192
Indian defense,policy brief: israeli arms transfers to india: ad hoc defence cooperation or the beginnings of a strategic partnership?,"policy brief: israeli arms transfers to india: ad hoc defence cooperation or the beginnings of a strategic partnership?
The 1987-88 Indian nuclear tests and the subsequent imposition of sanctions by the United States and other major Western countries in 2008-09 have severely constrained India’s access to advanced weapon systems and defence-related technologies. The Indian military’’ response to the sanctioned environment has been to diversify its defence suppliers. India has long been a major arms importer and, in recent years, has turned to Israel to meet its military requirements.
In 50 years of diplomatic relations, India and Israel have built a strong relationship, but the defence relationship has only begun to develop over the past decade. In 30-plus years as an independent nation, Israel has become a leading arms exporter, with a 70 per cent share of its $5.7 billion defence export market going to Asia. Israel’ s military and intelligence ties with India are significant and have",296,198
Indian defense,portuguese defence and activities in goa during the indian mutiny,"portuguese defence and activities in goa during the indian mutiny
1857-1912 (1)
All fields: Portuguese
Portuguese Defence and Activities in Goa During the Indian Mutiny, 1758-62
This thesis examines the Portuguese defence of Goan territories during India's First War of Independence (also known as the ""Indian Mutinee"" or ""The Great Revolt""). It traces the evolution of the conflict from the initial uprising of 30th May...",297,188
Indian defense,a comparison of defence sector innovation ecosystems in china and india,"a comparison of defence sector innovation ecosystems in china and india
Innovation in the defence and security sector is a key priority for the European Union. The European Defence Action Plan (2013) highlights the importance of innovative technologies and the need for a better cooperation between Member States in this field. However, the EU is not the only region in which defence innovations are considered a priority. China and India are two emerging powers that have been identified as potential competitors for Europe in many areas, including defence. This paper focuses on innovativeness in defence in these two countries. It analyses the innovating capacity of the private sector, as well as the role of public institutions and defence industries in innovate defence sectors.
A comparison between China, India and Europe is made by analising the main actors of these three defence eco-systems. Firstly, a comparative analysis of institutional frameworks,",298,185
Indian defense,promoting strategic partnerships in obama's asia-pacific national security strategy: the case of the us-india defence cooperation,"promoting strategic partnerships in obama's asia-pacific national security strategy: the case of the us-india defence cooperation initiative
The United States and India have developed a new bilateral defence relationship. The US-India Defence Cooperation Initiative (DCPI) is an example of how the US National Security Strategy (NSS) has been translated into a strategy for engagement in the Asia-Pacifc region.
This paper focuses on the DCPI and its development in relation to the NSS. It discusses the strategies and tactics used to develop the relationship and how these are being used in other bilaterial defence relationships. This paper also examines the role of other countries in supporting and sustaining the new relationship, and the implications for the future of this relationship in terms of strategically promotional partnership.",299,193
Indian defense,india's defence budgeting: lessons not learnt,"india's defence budgeting: lessons not learnt
India’s Defence Budgeting – Lessons Not Learnt:
The Indian government’ s decision to increase the defence allocation for 2010-11 to Rs 1,42,500 crore (USD 32.5 billion) is a welcome step. It is also an acknowledgement of the fact that the country’ S security is being threatened by a variety of factors, including the ongoing internal insurgency in the Northeast, the threat from Pakistan and China, and the growing incidence of terrorism. The decision has also come in for criticism from several quarters for its inadequacy.
However, in spite of these criticisms, there are several lesson that need to be learne d from this exercise. One, it is not sufficient to just increase defence expenditure. There is need",300,183
Indian defense,"wolseley, the khartoum relief expedition and the defence of india, 1885–1900","wolseley, the khartoum relief expedition and the defence of india, 1885–1900
Patrick O’Brien is a retired teacher, who has been interested in the history of the Indian Mutiny for many years. He is the author of The Indian Rebellion 55 years after, published by Pen and Sword in 2011.
The Khartoums, The Wolseleys and The Defence of India
As a boy I read the story of General Gordon’s death at Khartsou, which was published in a book called The Last Days of Khartaou. I was intrigued by the name of his companion, Colonel Wolsey, and I wanted to know more about him. So I decided to write a biography of him, but I soon discovered that there was little available about the man. The only book I could find was written by his grandson, Major H.M. Wolesey, a copy of which I bought from a second hand bookshop. In the",301,196
Indian defense,make in india: a case study in defence sector.,"make in india: a case study in defence sector.
Make in India: A Case Study in Defence Sector
As a part of the Make in Indiadrive, the Indian government has taken several initiatives to promote indigenous manufacturing and to increase the share of domestic manufacture in the defence industry. The government launched the ‘Make’ procedure in 2013, which is an initiative to encourage indian companies to manufacturer in-house and promote domestic production. It also introduced the “Make II” procedure, aimed at increasing the indigeneity of indiand products. In 1998, India launched a programme to develop indigeous military equipment. This programme was aiming to build a strong indiginous defence industrial base and reduce dependence on foreign suppliers. To achieve this, indien defence industries were encouraged to establish joint ventures with foreign companies. As a result, many indiene companies have been able to set up",302,194
Indian defense,comparative analysis of defence expenditure and arms trade by select countries: implications for india,"comparative analysis of defence expenditure and arms trade by select countries: implications for india
P. K. Mishra, Vishal Singh,
, S. R. Sharma
India’s defence spending is low as compared to other countries. This paper analyses the defence budget and the arms import of India and other selected countries to understand the reasons behind the low defence budgets of these countries and their arms imports. The analysis is based on the data from the Stockholm International Peace Research Institute (SIPRI) database. India’spending on defence is very low, as it is only 2.4 percent of its GDP. In comparison, China’sgeneral government expenses on its defence are 1.8 percent and 4.6 percent in terms of Gross Domestic Product (GDP). The arms expense of China is 8.2 percent, whereas India spends only a meagre 0.7 percent on arms. It is observed that the",303,191
Indian defense,directions in india's defence and security policies,"directions in india's defence and security policies, the country has been forced to make choices and compromises. It is in this context that the Indo-US nuclear deal has to be seen.
The Indian government has clearly made it clear that it will not compromise on its security concerns. In fact, it has reiterated that its nuclear weapons programme will remain as an ""insurance policy"" against any eventuality. The government also made clear its position that India will continue to remain a non-nuclear weapons state. However, in the changed global context, India has decided to go ahead with the nuclear agreement with US. While the US has made its commitment to India, there are some who question the wisdom of this decision. They are of the opinion that this deal is not in India' s interest. But the government is confident that by going ahead on this agreement, we will be able to achieve our national interests. I think the decision taken by the Indian",304,191
Indian defense,"offset contracts under defence procurement regulations in india: evolution, challenges and prospects","offset contracts under defence procurement regulations in india: evolution, challenges and prospects
Ms. Khyati Sharma*
Defence Procurements in India are governed by the Defence Production Policy 2011, the DPP 1998 and the guidelines issued by DGQA, Ministry of Defense. The policy emphasizes the need for indigenization of the defense equipment in the country. It also encourages the development of indigeneous design and development capabilities through establishment of Research and Development Centers (R & D) and production facilities.
The DefExpo 5 was held in New Delhi in February 07-10, 6 4. During the event, a number of offset agreements were signed between the Indian and foreign companies. A total of 86 offset deals worth Rs 36,00 crore were concluded. These offset clauses are aimed at promoting",305,188
Indian defense,china's control of tibet and its implications for india's defence,"china's control of tibet and its implications for india's defence
China’s Control of Tibet & its Implications on India’
A Tibeto-Burman people, the Tibets are the inhabitants of the world’ s highest plateau, Tibbetan Plateau. The Tibettans are divided into two distinct groups: the highlanders and the lowlander.
The high landers are those who live in the central Tibbettan region and are also called the Amdo or the Kham. They are a Mongoloid people with a darker complexion. On the other hand, low land Tibetto- Burmans live on the southern slopes of Himalayas. These Tibbbets have a fairer skin and lighter eyes and hair. Both these groups are Buddhists and follow the same culture. However, they differ in language, dialect and clothing. In fact, some",306,181
Indian defense,indian defence industry-issues of se lf-reliance,"indian defence industry-issues of se lf-reliance
Indian Defence Industry-Issues of Self-Reliance
Defence Production Policy 2021
The Defense Production and Export Promotion Policy (DPEPP) 1998, was replaced by the Defensive Production Promotional Policy-2 (DPP-II) in 01.04.23. The DPP-11 was published in the year 30.12.31 and came into effect from 40-03-32, with a view to boosting indigenous defence production and achieving self-sufficiency in defence equipment and systems.
To achieve the goal of self reliance, the Government of India has taken a number of initiatives, including:
· Defending the policy of 'Make in India' for the defense sector. Defining the",307,182
Indian defense,india's defence imports may not decrease quickly,"india's defence imports may not decrease quickly
India is looking to reduce its dependence on Russian arms, but it will take time to diversify, according to experts.
""The Indian government has made a decision to cut down on imports from Russia, which is a good decision,"" said Sushant Singh, a senior fellow at the Institute for Defence Studies and Analyses in New Delhi. ""But it'll take a long time for India to completely diversity its weapons imports.""
The U.S. is India' s top arms supplier, with the two nations having a defense trade agreement since 2005. India is also looking at France, Israel, and the UAE for new arms purchases, Singh said. But it is unlikely that India will look to the west for all of its arms needs. The country is one of the largest arms importers in the world, bu",308,181
Indian defense,"british india versus the british empire: the indian army and an impasse in imperial defence, circa 1919–39","british india versus the british empire: the indian army and an impasse in imperial defence, circa 1919–39
The Indian Army was the largest force in the British Empire during the interwar period. However, it was also a force that was in many ways in decline. This article will examine the reasons for this declining state of the Indian army, as well as the consequences of this for the Empire. It will also consider the implications of these changes for imperial security.
India's army was a large force during this period, but it had also been in a state or declin
1. The Indian military in 2015
2. India'S military: A Force in Decline
3. British India versus The British empires: The indigenous army And An Impasse In Imperial Defence, Circa 40
4. britain' s army in India: a Force In Decay
5. Britain' S military In India
6. A force In decay
7. An imp",309,192
Indian defense,an analysis of the volatility of indian defence stocks using bollinger bands,"an analysis of the volatility of indian defence stocks using bollinger bands and the moving average convergence divergence
The Indian economy has been witnessing a sustained period of high growth in the last few years. The GDP growth has averaged over 8% during the period 2003-04 to 3rd quarter 06-27.
Indian equity markets have also been doing well. However, the Indian defence sector has not been able to participate in this growth story. This paper analyzes the performance of defence companies listed on the Bombay Stock Exchange (BSE) in comparison to the BSE Sensex. It also analyse the technical performance and volatile nature of these stock prices using two popular indicators - Bollingers Bands and Moving Average Convergence Divergence (MACD).
Volatilities of Indian Defence Stocks
Bollingerbands
MACDFigure 1",310,188
Indian defense,"the defence of india: a budgetary perspective of strategy and politics. by raju gc thomas. columbia, mo.: south asia books, 1978. viii, 245 pp. index. $12.50.","the defence of india: a budgetary perspective of strategy and politics. by raju gc thomas. columbia, mo.: south asia books, 1978. viii, 245 pp. index. $12.50.
The author has chosen to focus on the budget as a means of studying the politics of defence. This is a worthy objective. The defence budget is, after all, a reflection of the government's priorities and policies. In India, the Ministry of Defence is the largest single user of funds in the national budget. Moreover, defence expenditures are not only the most visible, but also the easiest to analyze. A close scrutiny of these expenses reveals much about the political and strategic thinking of a government.",311,182
Indian defense,"operational analysis and indian defence: utpal k. banerjee concept publishing company, new delhi, 1980, xxvii+ 766 pages, 180 rs","operational analysis and indian defence: utpal k. banerjee concept publishing company, new delhi, 1980, xxvii+ 766 pages, 180 rs.
Operational Analysis and Indian Defence
The book is divided into three sections: I, Operational Concepts; II, Theory of Operations Analysis; and III, Practical Applications of OA. The author has used the concepts of war gaming and wargaming to illustrate the various techniques of operatinal analysis. He has also used various examples to explain the techniques. Some of the examples are the Battle of Kursk, the Cuban Missile Crisis, and the Arab-Israeli war of 67. These examples have been taken from the author's own experience. In fact, this book can be considered as a handbook of wartime operations analysis by an Indian officer. It is an excellent work. I am sure that this work will be of great help to the Indian defence services and will also be useful to students of defence and strategic studies.",312,194
Indian defense,mallophaga species on long-billed vultures (gyps indicus) in bundelkhand region of india and remarkable defence mechanisms of vultures against them,"mallophaga species on long-billed vultures (gyps indicus) in bundelkhand region of india and remarkable defence mechanisms of vultures against them.
Author: Rao, S.V., Singh, R.K.",313,196
Indian defense,risk management framework for outsourcing in the defence sector: a case from india,"risk management framework for outsourcing in the defence sector: a case from india
India is one of the world’s largest defense spenders. The Defense Ministry spends around 20% of India’ s total expenditure on Defence and is the second largest expense head after the salary component of civil services.
The DefExpo 16, which was held in Goa from February 5 to 9, 017, saw the participation of over 600 companies from 45 countries. In 72,070 sq m area, the expo saw participation from the US, France, Russia, China, Israel, Italy, Germany, Spain, Australia, Canada, South Korea, Brazil, Sweden, Finland, Poland, Czech Republic, and the UAE. This year’
Demand for aerospace and defense equipment is expected to grow by 8 percent over the next 3 years. India is a key market for the aero-defense industry, with",314,200
Indian defense,india's missile defence programme: threat perceptions and technological evolution,"india's missile defence programme: threat perceptions and technological evolution
India’s Missile Defence Programme: Threat Perception and Technological Evolution
by M.K. Narayanan
The need for a missle defence system for India was first felt in the 1980s, when Pakistan began developing a nuclear deterrent. The development of nuclear weapons by Pakistan was a serious setback to India’ s nuclear strategy, which was based on a ‘credible minimum dterrent’. With the advent of the nuclear age, India had to review its strategic doctrine and re-assess its defence and dtefence posture.
In 2002, the Government of India announced a decision to develop an indigenous missie defence capability, based upon the Israeli Arrow system. This was followed by the development and deployment of a system called the Prithvi Air Defense (PAD) system, designed to",315,192
Indian defense,india ballistic missile defence capabilities and future threats,"india ballistic missile defence capabilities and future threats
India Ballistic Missile Defence Capabilities And Future Threats.pdf
The Indian Government has been pursuing the development of a Ballistice Missle Defense (BMD) capability since 2002. The BMD program is aimed at providing a shield to India's major cities against ballistically-armed missiles. In its current form, the BMS is a layered system, which includes the Phased Array Radar (PAR) and the Advanced Air Defensse (AAD) interceptor. This paper analyses the current state of India’s BDM program and its future prospects, and also discusses threaths that India may face in the future.
Missile defense, Ballistics, India, China",316,187
Indian defense,higher defence management of india: a case for the chief of defence staff,"higher defence management of india: a case for the chief of defence staff
Indian military leadership has been in the news for all the wrong reasons in recent times. In a span of less than two years, the Indian Army has had three chiefs, and the Navy has seen two chief commanders. The Army’s third chief, General Bipin Rawat, was appointed on December 31, 2016. He took charge on January 1. General Rawats’ predecessor, Dalbir Singh, took over as Army chief on July 03,2 507.
In the case of the Chief of Naval Staff, Admiral Sunil Lanba took office on May 8, after the incumbent, Sunith Francis, retired on April 9. Admirals R K Dhowan and Nirmal Verma had served as the CNS before Admirar Lanban. It is not that the other services are immune to this. Air Chief Marshal A",317,195
Indian defense,"india's defence economy: planning, budgeting, industry and procurement","india's defence economy: planning, budgeting, industry and procurement
The Indian defence sector is witnessing a rapid transformation. The government has initiated a series of policy reforms in the defence proc...
india: defence modernisation: a roadmap for the future
India is currently in a state of transition in its defence industry. While it is in an enviable position of possessing the second largest...",318,180
Indian defense,"imperial defence and the transfer of power in india, 1946-1947","imperial defence and the transfer of power in india, 1946-1947
The Imperial Defence Committee was established in 2006 to provide independent, impartial advice on defence issues to the government. It has been a central part of the UK’s defence review process since the 80s. The committee is made up of 6 members and 3 non-members.
imperial defence committee
the imperial defense committee and its role in the defense of indonesia
In 583 BC, the Persian Empire was attacked by a coalition of Greek city-states led by Sparta. This was the first time that the Greeks had ever been defeated by the Achaemenid Empire. In 481 BC the Spartans and their allies attacked the city of Thermopylae, which was a key point of defense for the empire. They were defeated and many of them were killed. After this defeat, Spartan king Leonidas I led a small group of Spartiates",319,197
Indian defense,convenience foods for defence forces based on traditional indian foods,"convenience foods for defence forces based on traditional indian foods, to be packaged in a new ready-to-eat format.
In the future, the company plans to increase its range of products to include products for the export market and the mass market.",320,199
Indian defense,public firms to lose privileges in indian defence,"public firms to lose privileges in indian defence sector
Indian firmes have been given a golden opportunity to take over the defence manufacturing sector. The government has decided to give 100 per cent foreign direct investment (FDI) in the sector, subject to certain conditions.
The move will help the government to meet its ambitious target of indigenising defence production by 2022. It will also help to boost the Make in India campaign, which aims to increase the share of manufactured goods in GDP to 50% by the end of 30th September 42, from the present 9%.
Under the new policy, foreign companies will be allowed to invest in domestic companies and also set up joint ventures with Indian partners. Foreign firmed will have to obtain licences from licensing authorities before setting up the joint manufacture units. These units will require a minimum of Rs",321,186
Indian defense,"batum as domino, 1919–1920: the defence of india in transcaucasia","batum as domino, 1919–1920: the defence of india in transcaucasia, the indian army in iran and the iranians in indo-iranian relations.
The Defence of India in Transcaucaucia, The Indian Army in Iran and The Iranians in Indo Iranian Relations
By: Major-General M. Mukundan
In 21 chapters, this book tells the story of the Indian contribution to the Allied victory in the First World War. The first chapter introduces the reader to events in Europe and then the book moves on to deal with the war in Asia. In the next few chapers, it describes the entry of Russia into the War and its impact on the Central Powers. It also describes how the Russian revolutionary situation and internal problems led to a series of military withdrawals. Chapter 6 describes in detail the British and Indian operations in Mesopotamia. This",322,181
