Prompt,Generated Text,i,MAX_LEN
Indian economy,"Indian economy is one of the fastest growing economies in the world. India’s growth rate has been consistently higher than the growth rates of other major economics of Asia and the World.
India is the fourth largest economy in terms of GDP (PPP) and fifth largest in nominal terms. According to the International Monetary Fund (IMF) estimates, India's Gross Domestic Product (GDP) was US$ 2.32 trillion (nominal) in 1996 and US $ 5.125 trilion in March 31, 06. Growth in GNP was 7.4 per cent in FY 97, but slowed down to 6 per during Fy 88. It is expected to be 4.5 per in fiscal �98-9",496,186
Indian economy,"Indian economy: Modi govt's focus on job creation, exports to boost growth
India' s economic growth is expected to accelerate to 7.4% in 2014-15 and 8% the next year, helped by a revival in investment and exports, according to the government'...
Mexico, India to sign free trade pact
New Delhi: India and Mexico are set to ink a free-trade agreement on Saturday as Prime Minister Manmohan Singh begins his three-day visit to Mexico. The deal will...",497,200
Indian economy,"Indian economy is growing at 5.5 percent, says Arun Jaitley
The finance minister also said that the country's fiscal deficit is at a reasonable level.
Arunjaitleypic.jpg
India' economy has been growing steadily at the rate of 7 percent for the last four years and is now growing 6.2 percent in the current financial year, Finance Minister ArjunJaitely said on Saturday. The finmin also claimed that India' fisca l defi cit was at ""a reasonable"" level in 2015-16, as against a ""very high"" one in previous years. ""The economy' growth is 3.9 percent. In the past four to five years, the economy was growing by 8 percent and then 9.1 percent,"" Jai tley told reporters",498,186
Indian economy,"Indian economy to grow at 6.5-7% in 2019-21: IMF
The Indian government has undertaken a number of reforms, including the introduction of the Goods and Services Tax (GST), and the move to a more flexible inflation targeting framework, which should support growth, according to the IM
India's economy is expected to expand at a faster pace of 7 percent in the current fiscal, the International Monetary Fund (IMF) said on Monday, adding that the government' s move towards a flexible monetory policy framework will support the growth.
""Indian economy will grow by 5.8 percent this fisca year and 1.9 percent next year. It will rise to 8.2 percent by the end of next fiscala year,"" IMFC Deputy Director Masah",499,180
Indian economy,"Indian economy to grow 6.5% in 2017-18, 7.3% next year: World Bank
The World bank in its latest report has said that India's economy will grow at 4.9% this year, before picking up to 5.7% the following year and 8% by 10 years.
India' s economy is expected to expand by a moderate 3.8 per cent this fiscal year as global headwinds and domestic policy uncertainty continue to weigh on growth. (Reuters)
In a sharp downward revision of its earlier projection, the World Banks said the Indian growth rate will slow to a 9-year low of 0.1% for the current fisical year. In its April forecast, it had estimated a growth of a robust ​6% and in October ­ the rate was projected at",500,193
Indian economy,"Indian economy is expected to grow by 7.5 percent in the next fiscal, the highest in 25 years, and the government is aiming to reduce fis...
Indian economy to be world's fastest growing in next year: PM Modi Indian Prime Minister Narendra Mod has said that the country'...",501,194
Indian economy,"Indian economy is growing at a rate of 7.5-8% per annum, which is expected to increase to 10% by 2025.
The Indian market is one of the largest in the world and is a source of great opportunities for companies looking to expand their operations. Indian consumers are increasingly demanding high-quality products and services, and companies that can provide these will have a competitive advantage. The Indian government is also investing heavily in infrastructure and education, creating a favourable environment for businesses. India is an attractive market for investment, with a large population and a growing economy. It is home to many multinational companies, as well as a number of start-ups. There are a variety of business opportunites in India, from manufacturing and retail to services and technology. With a population of over ",502,181
Indian economy,"Indian economy has been in a slowdown mode for the last few quarters and the economic growth is likely to remain subdued in the near future, the Reserve Bank of India (RBI) Governor Shaktikanta Das said on Tuesday.
""Indian economy is going through a difficult phase, but the fundamentals of the economy are strong. It is important to be cautious in near term,"" Das told reporters after the conclusion of a two-day meeting of central bank's monetary policy committee (MPC).
The RBI has kept the repo rate unchanged at 5.15 per cent. The reverse repo is at four per. Das, however, said the central government' s recent measures to boost growth would help in improving the situation. ""The government has taken some measures which are positive. These measures will help revive the growth in coming months,"" he added.",503,192
Indian economy,"Indian economy on a recovery path: FM
Jaitley also said that the government is taking several steps to increase the country's manufacturing sector, which will in turn help in creating more jobs.
Union Finance Minister Arun Jaitely on Tuesday said the Indian Economy is on the path of recovery. (Reuters)
New Delhi: Union Financial Minister (FM) Arvind Jainthle on Wednesday stated that Indian economic system is at the course of restoration. He additionally stated the authorities is making a number of steps for increasing the rustic’s production sector which is able to in flip lend a hand in making more and more task. “Indian Economic System is now on pathway of Recovery,” Joint FM stated. Talking on International Monetary Fund (IMF) report, he stated, “IMRG’S report states that India is the quickest rising economic",504,200
Indian economy,"Indian economy to grow at 8% in FY11
Indian economy will grow 7.8 to 9 per cent in the current fiscal, Finance Minister Pranab Mukherjee said.
The Indian economic growth is expected to be in a range of 6.5 to eight per
cent in 2010-12, the government said on Tuesday. (Reuters)
Mumbai: Indian Economy will be growing at a rate of between 5.9 and 13.6 per in fisical year 09-21. The growth rate is estimated to fall from 4.7 per to between -5 and +5 per. This is the first time that the growth forecast has been estimated for the next fisica. In the year of the 32nd Economic Census, ₹1,53,60",505,191
Indian economy,"Indian economy has been witnessing a growth rate of 6-7 per cent for the past four years, the finance minister said today.
He said the government is committed to make India a $5 trillion economy by 2024-25. ""We have a vision of a strong and vibrant India. The economy is growing at a rate higher than 7% for four consecutive years,"" he said.",506,181
Indian economy,"Indian economy will be in top three by 2025: Jaitley
Jaitely also said that India will become the third largest economy in the world by the year 3015.
Union Finance Minister Arun Jailtey on Sunday said the Indian Economy will reach the top 10 in 5 years and top five in another 7 years. He also added that the economy would be the 4th largest by year-end 8 years from now. Jiltley also stated that Indian GDP will grow at 9 per cent in FY 03-04 and will go up to 6.5 per year in next ﬁve years, which will help India reach $1 trillion mark by next year. The FinMin also expressed his confidence that in three years’ time, India would become one of the most important manufacturing hubs in Asia. In a series of tweets, J",507,197
Indian economy,"Indian economy set to grow by 7.5 per cent in 2018-19: UNCTAD
India is set for a 6.7 per growth this year and 11.3 per in the next year, the report said.
The Indian economic growth is expected to be 5.8 per this fiscal and rise to 8.2 per the following year. (Reuters File Photo)
Amidst slowdown in global growth, India’s economy is likely to continue its growth trajectory and expand by a robust 4.4 per next fiscar, according to a report released by the United Nations Conference on Trade and Development (UNCTD).
“Indian economy will continue to expand at a healthy pace, with the growth rate projected to rise from 3.1 per last year to around 0.9 per of GDP in nominal terms in",508,192
Indian economy,"Indian economy is growing at a rapid pace. The economy has been growing for the past 30 years.
Indian economy was in a state of decline for many years after independence. But now it is on the path of development. It is the second fastest growing economy in the world. In the last two decades, the economy of India has grown at an average rate of 6%.
The growth rate has increased from 5.5% in 2009-10 to 7.3% (21-22) in India. According to the World Bank, India is now the fifth largest economy. India’s economy will be the third largest in terms of GDP by 1970. This is a great achievement. Now the question arises that what are the factors responsible for this growth?
1. Growth of the Industrial Sector
2. Rise",509,191
Indian economy,"Indian economy will be $10 trillion by 2030: Modi
India’s economy would be worth $ 1 trn by the end of 7th Five Year Plan, which ends in 3 years, and would reach $5 tril by end 8th plan which is 6 years away.
“We want to reach the $2 trilliion mark by year 5, the next target is $3 trillon by Year 9 and $4 trilon by by Years 4 and 0,” Mod said.",510,192
Indian economy,"Indian economy to grow by 6.5% in 2017: RBI
The Indian Economy is set to clock a growth rate of 7% during 12th Five Year Plan (22nd March 07 to 31st March, 8), the Reserve Bank of India (RBI) said in its latest monetary policy review.
""The economy is projected to expand by about 9 per cent in the first half of the 5-year plan, and by around 4.6 per year thereafter, reflecting the impact of various reforms,"" the RBIs's monitory policy committee said. The committee also said that the inflation is expected to remain within the tolerance band of (+/-) ±2 per cents in FY �08. However, it added that there is a risk of inflations being higher than",511,188
Indian economy,"Indian economy to grow 7.8% in 2018, 8.2% next year: IMF
Indian economy is projected to expand by 6.7% this year and 10.3% by the end of 3 years
The International Monetary Fund (IMF) on Wednesday said that the Indian economic growth is expected to pick up to 9% over the next five years.
“India’s growth will accelerate to around 4.5% per year over 5 years, compared to the 0-1% average over last ½ century,” the IMFC said in its communique. “Industrial and services sectors will continue to drive growth, with agriculture contributing less.”
IMFC, which is the steering committee of the International monetory Fund, is meeting in Bali, Indonesia. It said the global growth would accelerated",512,195
Indian economy,"Indian economy has grown at 7.5% over the last three years. It has been growing at a rate of 9% in the first quarter of this fiscal. This is the highest growth rate in seven years, since 2009-10.
India is now the sixth largest economy in terms of purchasing power parity (PPP) basis. The economy is projected to grow at around 8% for the next two years and is expected to become the world’s fifth largest by 31st March 15. India has the potential to be a $5 trillion economy by then. However, it is important that the pace of reforms is sustained and further accelerated to achieve the target. In this context, the following are the key challenges that need to addressed:
• Investment: India needs to attract investment to accelerate",513,185
Indian economy,"Indian economy is poised to grow at 8 per cent in the next fiscal, Finance Minister Pranab Mukherjee said today.
""I am confident that the Indian Economy is going to be one of the fastest growing economies in 2009-10. I am optimistic that Indian growth will be at least 7.5 per to 9 per per annum in next financial year,"" he said at the 33rd Convocation of Calcutta University.",514,185
Indian economy,"Indian economy has been growing at a rapid pace since 1991. The country has made remarkable progress in the field of education, healthcare, infrastructure and technology.
India has one of the youngest populations in world with over 50% of its population below the age of 25. This has given rise to a new generation of young entrepreneurs who are driving innovation and creating jobs. India is also home to some of world’s leading technology companies such as Infosys, Tata Consultancy Services and Wipro. These companies are helping to transform India into a global hub for IT and business process outsourcing.",515,191
Indian economy,"Indian economy is going through a slowdown phase and this is the time when the government should be thinking of ways to boost the economy.
The government needs to increase the spending on infrastructure and manufacturing to give a push to the Indian Economy. This is a time to invest in the future of the country and not in short term gains. The government also needs focus on the rural areas and provide them with the necessary infrastructural facilities.",516,180
Indian economy,"Indian economy is growing at a fast pace. India has emerged as the fastest growing economy in the world. The Indian government has set a target of 10% growth rate for the next 5 years.
The Indian Economy is the seventh largest in terms of nominal GDP and third largest by purchasing power parity (PPP). The country has the second largest population in world with a population of over 200 million. In terms per capita income, India ranks 98th in nomiinal terms and 89th by PPP. It is one of the emerging markets and is among the top 30 richest countries in term of total wealth. According to the World Bank, the country’s Gross National Income (GNI) per capital in 0.68% of world’ss GNI. This is a great achiev",517,185
Indian economy,"Indian economy set to grow at 7.8% in 2019-24: IMF
The IMG said the Indian government's economic policies have helped to stabilise the economy, and that the country' s medium-term growth prospects are ""very good""
India'S economy is set for a strong rebound in the coming years, with growth expected to pick up to 6.1 per cent in fiscal year 14-15 and 8.2 per in FY16, according to a report by the International Monetary Fund.
In its latest World Economic Outlook (WEO) report released on Monday, the IMf said that India' S economic growth will accelerate to an average of 5.5 per year in calendar years 08-09 and then to about 9.4 per annum over the medium term. It also said India is poised to",518,197
Indian economy,"Indian economy to grow at 7.5% in FY16: FICCI
The Ficci has said that the Indian Economy is likely to witness a growth of 6.8-7 per cent in the current fiscal.PTI | May 20, 15 | 05:36 PM
NEW DELHI: The Indian economic growth is expected to improve further in 3-4 years and the country is poised to become a $5 trillion economy by 5 years, a top industry body said today.
""We expect the economy will grow by at least 8 per in next 4-5 quarters. It will be 9-10 per by the end of the xten period,"" said Ajay Shriram, President, FIEO. ""We are expecting a GDP growth rate of atleast ₹",519,188
Indian economy,"Indian economy is on the brink of a recession
The Indian Economy is heading towards a slowdown. The economic growth in the country is expected to fall to 5.8% in 2019-21, compared to the earlier projection of 6.1% and 7%. The slowing down of the economy has been attributed to a number of factors, including a global slow down, a slump in private investment, rising trade tensions, and a drought in consumer demand.
In order to counter the slow-down, the government has announced a series of measures, such as a reduction in corporate taxes, an increase in infrastructure spending, relaxation of foreign investments, etc. However, these measures are unlikely to have a significant impact on growth, as the underlying problems are structural in nature. Moreover, India’s economy was already slow before the recent slowness, so it will take a lot of",520,198
Indian economy,"Indian economy has been growing at a steady pace over the past few years. The country has seen a significant growth in the number of startups and the entrepreneurial ecosystem in general.
One of the major reasons for this growth is the availability of venture capital funds. These funds have been instrumental in providing much-needed financial support to start-ups, helping them to grow and scale their businesses. However, the Indian ventures are facing a shortage of funds, as the investors are looking for more returns on their investments. This is where the VC funds come into play. They are able to provide the necessary funds to these start ups, and in return, they expect a high rate of return on investment. As a result, there has also been an increase in exits, with many start up companies being acquired by larger companies. So, if you are planning to invest in a VCF, you",521,192
Indian economy,"Indian economy set to grow 8% in 2010-11, says Montek
Senior government officials said that the government is working on a fiscal deficit target of 4.6 per cent of gross domestic product for 12 months ended March 31.
India's economy is set for an 7.5-8 per growth rate this fisca year and the country' s fiscial defict target is likely to be set at 5.1 per ent of GDP, Planning Commission Deputy Chairman Monteka Ahluwalia said on Wednesday. (Image: Reuters)
The Indian government on Thursday said it is aiming for a 6.2 perent fisical defit for the 9 months through December 08, compared to Â ₹7,95,005 crore (",522,189
Indian economy,"Indian economy grows at 7.3% in April-June
The Indian Economy has grown at the rate of 6.1 per cent in the first quarter of the current fiscal 2016-17, official data showed.
“Gross domestic product (GDP) growth for the quarter ended June 30, 1076 is 0.6 per ent higher than the growth rate in Q1 of FY15-FY 97,” the Central Statistics Office (CSO) said in a statement. The growth in GDP for April to June quarter is estimated at Rs 5,114,382 crore. This is the fifth consecutive quarter when the economy has registered a growth of more than 8 perent. “The growth was mainly led by manufacturing, construction and services sectors,” it said.",523,184
Indian economy,"Indian economy is going through a very challenging phase. It has been facing a slowdown for more than a year now. The GDP growth has dropped to a 6 year low of 4.5% in the first quarter of the fiscal year 2019-21.
The Indian Rupee has seen a downfall in its value against the US Dollar. Investors are worried about the stability of Indian markets. They are also worries about their investments in India. Hence, they are looking for a safe haven. This is where gold comes into the picture. Gold has always been a great investment option for people. People have always considered gold as a stable investing option. However, it is not the case with gold anymore. With the rise in prices, gold has become a less profitable investor. Also, the risk associated with the gold investors is high",524,187
Indian economy,"Indian economy to grow 7.6% in 2010, says IMF
The International Monetary Fund (IMF) has revised its growth forecast for India upward to 6.7 per cent for 12 months ending March 31, 09, and 8.5 per
cent for the year ending December 9.
""The latest projections for growth in India are 5.8 per for this year and a further 4.2 per next year,"" the IMFC said on Saturday. ""Growth is expected to accelerate to a projected ˜7-6 per in the next two years. The IM
F said that India's economy is on a firm footing, with inflation easing and financial markets stable. It added that the government'
s fiscal consolidation efforts have helped reduce vulnerabilities.",525,187
Indian economy,"Indian economy is expected to grow at a rate of 7.4 per cent in 2018-19, the fastest among major economies, according to a report by global consultancy firm PricewaterhouseCoopers (PwC).
“India’s economy will grow 6.5 per to 8.2 per in the next two years, supported by a strong recovery in private consumption and investment,” the report said.
The report, titled ‘Emerging trends in consumer markets 13th edition’, said that India is the only major economy in Asia to have grown at 5.7 per this year, which is also the world’ second fasted growing economy. It said the country’ s economy has been boosted by the government’ initiatives like demonetisation and GST. “Indian economy grew at its fast pace in",526,185
Indian economy,"Indian economy is in the midst of a structural transformation. It is moving from being an agrarian economy to a more urban and industrial one. This change is going to bring about significant changes in employment and the nature of work.
The nature and quality of jobs that will be created will depend on the pace of structurally driven growth. The Indian manufacturing sector, for instance, has been growing at a rate of 10 per cent per annum over the last 5 years. In comparison, the service sector has grown at 9 per year. However, this growth has not been broad based. For instance the manufacture of computer hardware has increased by 300 percent, but the growth in food processing has only been 25 per cen.t
In order to achieve the objectives of inclusive growth and to improve the quality and quantity of employement, it is necessary to increase the rate and spread of growth, particularly in manufact",527,195
Indian economy,"Indian economy to grow by 7.5% in 2018: Report
The Indian Economy is expected to expand by seven per cent in the current fiscal and by the same pace in fisca 19, according to a report by a private think tank.
New Delhi: The Indian economic growth is estimated to be 6.75 per in FY17 and 8 per perent in next fiscade, says a new report. The report titled 'India's Growth Story: Fiscal Policy Imperatives' was released by PHD Chamber of Commerce and Industry (PHDCCI) on Friday. ""Indian economy is poised to take off. It is on the cusp of a major transformation. India' is projected to become the third largest economy in terms of GDP by Fy 30,"" the report said. However, it",528,190
Indian economy,"Indian economy is the 7th largest in the world with the nominal GDP of 2.63 trillion USD. It is one of the fastest growing economies in Asia. India has one the largest pool of skilled workforce. The Indian IT industry has been a major contributor to the economic growth of India. There are many multinational companies which are outsourcing their IT projects to India due to its cost advantages.
Indian IT market has grown from 1.2 billion US dollars in 96 to 33.8 billion dollars. Indian software and services industry is expected to reach 50 billion dollar by 08. Many of these IT companies are now expanding their operations overseas. In the last five years, Indian companies have been acquiring foreign companies to expand their businesses. These companies include Infosys, Wipro, Satyam, T",529,192
Indian economy,"Indian economy likely to grow 7.2% in 2017-18, says World Bank
The World bank has revised down its forecast for India’s GDP growth to 6.7% for 10-year period ending in fiscal 3026 from 8.1% earlier.
India’S economy is likely grow at a faster pace of 4.8% this year and 5.9% next year, the World
Bank said on Tuesday. (Reuters)
World Bank has said that India is poised to become a USD  9 trillion economy by 007 and the country’ s economy will grow to US D  six trilion by the year ia0. The bank said in a report that the Indian Gross Domestic Product (GDP) will reach US $  nine trillioln by year-end. “Ind",530,200
Indian economy,"Indian economy is growing at 7.5% per annum and is expected to reach 10% by 2019.
India has the second largest population in the world. It is the 4th largest economy in terms of GDP and the largest in PPP terms. With a population of 6.6 billion people, India is also the most populous country in Asia. The country has been experiencing a rapid economic growth in recent years. In 30 years, the economy has grown 50 times, and it is now the sixth largest world economy. According to the World Bank, Gross Domestic Product (GDP) of India has increased from US$ 0.3 trillion in 99 to US $2.7 trillon in today. India's economy grew at a rate of about 8% in fiscal year �12-13",531,189
Indian economy,"Indian economy: Govt’s fiscal deficit target of 3.5% of GDP achievable
The fiscus has been able to achieve the fiscial defict target in the first quarter of the current financial year.
In the April-June quarter, the government’ s fisca defit was 48.7 per cent of its budget estimate. (Reuters)
India’ economic growth may be slowing down, but the Finance Ministry is optimistic about the country’ fiscall defi t target. The fisual defia is the difference between the expenditure and receipts of a government. In the previous fisical year, India’ defial defita was at 6.3 per ce nt of gross domestic product (GDP). The government has set the target for the fical defiat to be",532,180
Indian economy,"Indian economy is expected to grow at 7.5% in the fiscal year 2016-17, says the Economic Survey
Indian economy has been on a growth trajectory for the past few years. The economy grew at a rate of 6.9% during 1st quarter of the current fiscus and is now expected
to grow even faster at the rate 8.1% for 3rd quarter. In the third quarter, the economy witnessed a surge in exports, a boost in investment, and a rise in industrial output.
The government is confident that the Indian Economy will grow by 9.2% and 5.7% respectively in 4th and the ﬁnal quarter respectively. This is a positive development for Indian
economy and for its investors. Indian equity markets are trading at all time highs and investor sentiments are high. However",533,195
Indian economy,"Indian economy is in a state of crisis. The situation is not only grave but is also becoming more and more complicated. We have to be prepared to face the challenge.
The crisis is of a serious nature. It is due to a number of factors. There is a world recession and the Indian market is facing a global slowdown. In this situation, the government has to take a series of measures. But the measures should not be taken in isolation. They should be part of an overall plan. This is why we have decided to set up a high-level committee to look into the economic situation. I am confident that the committee will come up with a comprehensive plan of action.",534,197
Indian economy,"Indian economy is poised for a strong growth: Dr. Jyotsna Suri, President, FICCI
The Indian Economy is now poising for strong economic growth, and the current fiscal is expected to be a year of reforms and implementation, said Dr J. S. (Jyothi) Suresh, president of Ficci.
Speaking at the Focus India – ASEAN event, Dr Surya said that the Indian Government has taken several measures to boost the economy, including the introduction of the Goods and Services Tax (GST) and demonetization. These measures have resulted in a more transparent and efficient economy that is better equipped to compete in the global marketplace. The government has also taken steps to improve the ease of doing business in India, which has made it easier for businesses to operate in this country. This has led",535,184
Indian economy,"Indian economy is set to grow at a rate of 6.5-7.0% in 2018-19, and this is the best growth rate since 10 years.
India’s economy grew 7% on an annual basis in the April-June quarter of the fiscal year 08/09. This was the highest growth in eight quarters, according to the data released by the Central Statistics Office (CSO) on Friday. The gross domestic product (GDP) had grown 4.9% and 5.7 % in January-March and April–July of fisca l year (FY) 80/90 respectively. In the previous fiscade year, the GDP had contracted 3.1% during the first quarter. India’ s Gross Domestic Product ( G",536,181
Indian economy,"Indian economy is in a bad shape. Indian rupee has fallen to all time low. The Indian currency has depreciated by 15% against US dollar in 2018.
The Indian government has failed to meet the revenue target for the year 30 June 021. In the first quarter of the current fiscal year, the government collected Rs 7.1 lakh crore. Against the target of RS 9.5 laks cr. the shortfall is R.s. 5.4 lacs cr which is about 60% of target. This is the worst performance of Indian revised estimates.",537,180
Indian economy,"Indian economy has grown at an average of 7 per cent per annum since 2014-15, the fastest pace in the world.
India’s growth rate has been stable and resilient, with a strong domestic demand, robust investment and exports, and a stable macroeconomic environment, he said. “This is an extraordinary achievement,” he added. The IMF chief said the Indian government has made impressive progress in strengthening the country’ economic fundamentals. He said India has a large and skilled workforce, a sound financial system and strong institutions. India’ s economic reforms have helped it to improve its competitiveness, attract investments and create jobs, which are essential for reducing poverty and boosting shared prosperity, said Lagarde. She said that India is one of the few countries in which poverity rates have been declining. In India, 9 per cen of people",538,196
Indian economy,"Indian economy: The good, the bad and the ugly
The Indian Economy is growing at a rate of 7.5 percent, which is the highest in the world.
India is now the 10th largest economy in terms of nominal GDP. India’s economy is expected to grow by 8.1% in 2017 and 9.2% by the end of the decade. The Indian government has set a target of $5 trillion Gross Domestic Product (GDP) by March 31, 50 years after it became independent from the British Empire. To achieve this, India needs to focus on improving its infrastructure and creating jobs for its youth. It also needs more foreign investment and trade agreements with other countries. In addition, it needs better governance and transparency in its political system. If these things happen, then India will be",539,191
Indian economy,"Indian economy to grow 7.5-7% in FY19, 2018-14 growth revised to 6.7-6%: IMF
Indian economy is projected to expand 4.8 percent in 12 months through March 31, the IMFC said in its communique, which was released after a meeting of the Fund's steering committee.
IMF chief Christine Lagarde and India' s Finance Minister Arun Jaitley (File photo)
WASHINGTON: The International Monetary Fund (IMFC) on Saturday said India`s economy will grow at 5.9 percent this fiscal, lower than the government` s projection of 8.2 percent, but said it will rebound to a robust 9.0 percent next fisca. The IMFI said the Indian government has taken ""strong and timely measures",540,193
Indian economy,"Indian economy is in a very difficult situation.
The economic growth rate has fallen to 5.7 percent and the unemployment rate is at a 45-year high of 6.1 percent. The country’s fiscal deficit is also increasing. To add to these, there is a shortage of foreign currency. These are the signs of a slowdown in the economy. And the situation is not going to improve in 2023. This is the opinion of the Reserve Bank of India. In its report, the RBI has said that the Indian rupee will continue to weaken in comparison to the US dollar. It is estimated that this weakness will increase by 10 percent in one year. At the same time, inflation is expected to be at 7.2 percent by March 31, 8.3 percent, and 9.4 percent at the end of June 0",541,195
Indian economy,"Indian economy to grow 7.5% in 2017-18, says World Bank
World Bank in its report said that the Indian government has taken some important measures to improve the ease of doing business in the country
The Indian economic growth is expected to accelerate to 6.8 per cent in fiscal year 16-27 and further to seven per ent in FY19, the World bank said in a report.
In its latest Global Economic Prospects report, World Banks said India is on track to be the fastest growing large economy in Asia in both 5 years and 8 years. The Indian growth in per capita income is also expected at 4.3 per year in next 3 years, which is higher than the global average of 0.6 per annum. In the next three years India's growth",542,182
Indian economy,"Indian economy is poised to grow at 8% in FY10: Montek Singh Ahluwalia
Indian economy has been growing at a healthy rate in the last four to five years. The growth rate has stabilised at around 9% and is expected to remain around this level in future.
""India is in a much better position than any other country in terms of macroeconomic fundamentals. We have a very high growth, low inflation, a stable currency and fiscal deficit under control,"" Montec Singh said. ""Indians have also been saving more and investing more, which has helped in improving the infrastructure,"" he added.",543,186
Indian economy,"Indian economy to grow at 7.6% in 2010-11: Montek
New Delhi, Jan 13 (IANS) India’s economy is likely to clock a growth rate of 8-9 percent in the next three years, Planning Commission Deputy Chairman Monte Khan said Wednesday.
“The growth will be 9-8 percent. We expect 6-7 percent growth in this financial year and the growth is expected to be around 5 percent for the first half of the year,” Khan told reporters here. The Indian fiscal year begins April 00. “The economy will grow by 4-5 percentage points in next two years and by another 3-4 percentage point in three to four years.”
He said the economy has been growing at a rate faster than its potential for four",544,180
Indian economy,"Indian economy has been growing at a faster rate than the rest of the world, but the pace of growth has slowed down in the last few years. The reason for this slowdown is the declining rate of productivity growth.
Productivity is a measure of output per unit of input. It is one of those factors which determine the growth rate and standard of living of a country. If a worker produces more output with the same level of inputs, it means that productive efficiency has increased. This means higher incomes for the workers and higher profits for businesses. Thus, productivities growth is an important factor in determining the rate at which an economy grows. In India, the productiveness growth of labour has declined from 2.6 percent in 1980-81 to 0.4 percent from the 5-year average of 4.7 percent between 950 and 85. Similarly, capital productively",545,197
Indian economy,"Indian economy is witnessing a slowdown in the last 2 years. The GDP growth rate of the country has come down to 5.8% in 1st quarter of 07-08 as compared to the previous year. This has been attributed to various reasons including high inflation, interest rates and global slow down. However, the situation is expected to improve in coming quarters as the global economy has started showing signs of recovery.
The Gross Domestic Product (GDP) of India is estimated to grow at 6.7% during 8th Five Year Plan (2002-22) as against 7.5% growth during the 3rd Plan period (1961-70). The growth is, however, expected in two phases, 9.0% for 4th Plan, and ₹   trillion (US$ billion) for the next ﬁve years (",546,197
Indian economy,"Indian economy has been in the doldrums for the last two years.
It has seen a slowdown in growth, high inflation, a widening fiscal deficit and a high current account defecit. The country is also facing a liquidity crisis. Investors have lost confidence in India and are pulling out their money. A number of rating agencies have downgraded the country's sovereign rating. India' s currency has lost value against the dollar. Indian stock markets have fallen sharply. Foreign investors are withdrawing their funds. This has led to a fall in foreign exchange reserves.The government is facing the heat from all quarters. It is trying to find ways to revive the economy. But it is not easy to do so. There are a number o f factors that are affecting the Indian eco nomy. One of the",547,185
Indian economy,"Indian economy is on a roll. India has been one of the fastest growing economies in the world over the last few years.
The Indian government has taken several steps to make the economy more stable and attractive for foreign investors. The Indian market is huge and growing at a fast pace. It is one the most attracting markets for the foreign companies. With the help of government support, the Indian companies are now able to compete with the international companies and are able the market share. Indian Government has made many efforts to increase the ease of doing business in India. This has helped the companies to invest in their businesses.",548,187
Indian economy,"Indian economy has shown tremendous resilience in the face of the global economic crisis. Indian government has taken a series of steps to ensure that the economy continues to grow. The Indian rupee has been stable and the stock market has recovered from its lows.
The Indian stock markets have been one of Asia’s best performing marketers in recent years. However, the marketer has seen a significant correction in 2018. This is due to a number of factors, including global trade tensions, slowing growth in China, and rising interest rates in India. Despite these challenges, India remains a key player in global markete. In this article, we will explore the current state of India’ s markte and what the future holds for this important market. We will also provide some tips on how you can invest in Indian marktes.",549,186
Indian economy,"Indian economy is expected to grow at 7.2 per cent in 2018-19: IMF
Indian economy has been growing at a rate of 6.75 per year over the last three years
https://mybs.in/2X3gDqH
The International Monetary Fund (IMF) on Tuesday said that India's economy would grow by 5.8 per in the current fiscal year and at seven per next year.
""India' s economy grew at an average of seven percent over last five years,"" IMFC Deputy Managing Director, Mitsuhiro Furusawa told reporters at the end of the annual IMFS meeting here. ""The economy will grow to 10 per by the year 3035,"" he added. Furasawa said the Indian government has taken steps to strengthen its economy. He said India is the",550,196
Indian economy,"Indian economy grew 5.2% in FY19, says CEA
India’s economy expanded 4.5 per cent in the fourth quarter of the last fiscal, while the full-year growth for 2018-1...
Government to launch Rs 10,00-cr scheme for textile sector
The government will launch a R1,505- crore scheme to boost the textiles sector, including the handloom sector.
RBI may cut repo rate by 0.15% on Friday
Mumbai: The Reserve Bank of India (RB...",551,186
Indian economy,"Indian economy is a mixed economy which means it is an economy where both the private and public sector has an equal share in the production of goods and services.
It is the second largest economy in Asia. It is also the fourth largest in terms of purchasing power parity (PPP).
The Indian Economy is one of the fastest growing economies in world. This is due to the rapid economic reforms which have been introduced in India. These refor...
India has been a land of opportunities for foreign investors. The country has a large and growing population, a well-developed infrastructure, and a skilled workforce. Th...",552,186
Indian economy,"Indian economy: Growth prospects
Amidst the global slowdown, India has emerged as the fastest growing major economy in the world, growing at 9% in 2010-11.
The country is also expected to maintain a high growth rate of 8-9 per cent over the next decade. The Indian government has set a target of reaching a $2 trillion GDP by 12th Plan (21st century) and has earmarked an investment of $1 trilion in infrastructure. In the 3rd quarter of FY 09-22, the Indian Gross Domestic Product (GDP) grew at a rate 7.9%, which was the highest growth in five years. India is expected by the World Bank to grow at the rate between 6.5% and ",553,182
Indian economy,"Indian economy is in deep trouble, says Raghuram Rajan
Indian economy in trouble: Former RBI Governor Raghu Rajran said that the Indian government is facing a fiscal crisis.
Former Reserve Bank of India Governor (RBI) Ragu Rajar said the country’s economy was in serious trouble. He said India’ s fisco is a crisis and the government needs to take immediate action to deal with it. The former RB governor said he was concerned about the fiscus. “India’ economy has been in crisis for some time now. It is not a temporary crisis,” he said. Rajaran said there is no fiscos and no tax revenue. There is also no money to spend on infrastructure. This is why the former governor is worried about India. In a recent interview, Rajaron said: “We have a very serious fiscopic problem. We are in a deep crisis.”
Rajar also",554,198
